,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,3,10,1.0,1.6,18.25331395529656,1.610211258365004,6
1,3,11,1.0,1.6,18.25331395529656,1.610211258365004,6
2,3,15,1.0,1.6,17.756465135576523,1.573069813322219,6
3,3,14,1.0,1.6,17.756465135576523,1.573069813322219,6
4,4,7,1.8,1.2,17.60355205340721,1.681179764875155,4
5,3,7,1.0,1.4,17.547034977793444,1.5048251576923075,7
6,3,6,1.0,1.4,17.547034977793444,1.5048251576923075,7
7,3,8,1.0,1.4,17.547034977793444,1.5048251576923075,7
8,3,13,1.0,1.6,17.39621932200246,1.5483085895248094,6
9,3,12,1.0,1.6,17.39621932200246,1.5483085895248094,6
10,3,9,1.0,1.6,17.274023314528314,2.3035463068256705,5
11,4,13,1.8,1.4,17.060043163500456,1.426576216565572,5
12,4,12,1.8,1.4,17.060043163500456,1.426576216565572,5
13,3,17,1.0,1.8,16.781290755909634,2.2351554639001483,5
14,4,5,1.6,1.2,16.305430567237174,1.6375472179984336,4
15,6,7,1.4,2.0,16.22988805909764,1.3330171382033278,7
16,5,12,2.0,1.4,16.110525790233197,1.326953056620472,6
17,9,5,2.0,2.0,15.901414112463016,0.605624497691093,8
18,8,6,2.0,2.0,15.901414112463016,0.605624497691093,8
19,4,8,1.8,1.2,15.8717639877632,1.2255142109221782,5
20,4,14,1.4,1.8,15.76102793089601,1.2966428869097384,7
21,2,5,1.0,1.0,15.697128834018596,3.088904883334583,3
22,5,6,1.4,1.8,15.557039632172872,1.3518485976643688,7
23,5,7,1.4,2.0,15.557039632172872,1.3518485976643688,7
24,5,5,1.4,1.8,15.557039632172872,1.3518485976643688,7
25,5,8,1.6,2.0,15.557039632172872,1.3518485976643688,7
26,5,7,2.0,1.6,15.512141841233792,1.731240156175795,4
27,11,17,1.6,1.4,15.47669273695462,0.8663254956936122,18
28,12,17,1.6,1.4,15.36046040765038,0.8629119878190366,19
29,12,16,1.6,1.4,15.36046040765038,0.8629119878190366,19
30,5,7,2.0,1.4,15.125819083591658,1.5695625641640327,4
31,4,12,1.4,1.8,15.069669685463888,1.223396765314009,8
32,4,11,1.4,1.8,15.069669685463888,1.223396765314009,8
33,4,10,1.4,1.8,15.069669685463888,1.223396765314009,8
34,4,13,1.4,1.8,15.069669685463888,1.223396765314009,8
35,3,16,1.0,1.6,14.910084694069043,1.2012020753895165,7
36,3,17,1.0,1.6,14.910084694069043,1.2012020753895165,7
37,3,11,1.0,1.4,14.75125571333644,1.223396765314009,8
38,3,10,1.0,1.4,14.75125571333644,1.223396765314009,8
39,3,9,1.0,1.4,14.75125571333644,1.223396765314009,8
40,7,5,1.8,1.8,14.638704703178975,0.5857073725068639,8
41,7,5,1.8,2.0,14.638704703178975,0.5857073725068639,8
42,12,15,1.6,1.4,14.34610456043164,0.820484825517602,20
43,4,13,2.0,1.4,14.303416376900122,1.3883775761967263,4
44,4,8,2.0,1.2,14.280344820175554,1.545567693737946,3
45,3,9,1.0,1.2,14.246382011464496,0.8979003148381931,10
46,3,11,1.0,1.2,14.246382011464496,0.8979003148381931,10
47,3,10,1.0,1.2,14.246382011464496,0.8979003148381931,10
48,4,12,2.0,1.4,14.2092489020562,1.378034475862131,4
49,4,13,1.4,2.0,14.12046026623571,1.1310990537172327,7
