,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,5,5,1.4,1.6,8.49820864743239,1.1430812688950134,5
1,14,12,1.6,1.8,8.0393998963554,0.5173761813919605,16
2,13,10,2.0,1.8,7.707420017818431,0.6156796457234506,11
3,6,11,1.8,1.8,7.641062385742224,1.1099488650912606,5
4,6,12,1.8,1.8,7.641062385742224,1.1099488650912606,5
5,14,10,1.8,1.8,7.44725853219146,0.5097058329059172,15
6,10,8,1.8,1.6,7.415269225081938,0.5864128434491194,12
7,14,9,1.6,1.8,7.201823825805059,0.43553664172212,16
8,14,9,1.8,1.8,7.106524727677637,0.488176557364445,15
9,13,12,1.6,1.8,7.080891591184586,0.4710672247561977,16
10,13,13,1.6,1.8,7.080891591184586,0.4710672247561977,16
11,14,10,1.6,1.8,7.00426962869265,0.4285873830264366,17
12,14,8,1.8,1.6,6.867827325047368,0.6230211286224558,17
13,14,9,1.8,1.6,6.867827325047368,0.6230211286224558,17
14,2,17,1.6,1.0,6.859089201609386,1.2351611207504187,2
15,14,9,1.6,2.0,6.796706634091245,0.4058575262816157,15
16,14,15,1.8,1.8,6.7911198337301695,0.5575387352363257,14
17,14,11,1.6,1.8,6.782983481147442,0.4192378394632958,17
18,14,16,1.8,1.8,6.705440752386119,0.5483755641249074,14
19,14,9,1.8,2.0,6.688817922091873,0.4525851929473845,14
20,13,8,1.8,1.8,6.65789461922542,0.4758539132517703,15
21,5,6,1.4,1.6,6.657802640450221,0.9383420649955968,5
22,5,6,1.6,1.6,6.657802640450221,0.9383420649955968,5
23,14,11,1.8,1.8,6.643221791640242,0.4816229778380091,15
24,13,10,2.0,1.6,6.612747412924071,0.6693772694652035,12
25,13,11,2.0,1.8,6.42763500755912,0.5333761890993066,12
26,13,12,2.0,1.8,6.42763500755912,0.5333761890993066,12
27,13,13,2.0,1.8,6.42763500755912,0.5333761890993066,12
28,14,6,1.6,2.0,6.427294019682836,0.3899152889752457,15
29,14,17,1.8,1.8,6.424110589734792,0.531018366012109,14
30,13,9,2.0,1.8,6.411556353280505,0.5369035622935374,12
31,5,7,1.6,1.6,6.4018413347641925,0.8569809033717877,6
32,6,6,1.6,1.8,6.374880756004893,0.9035021010349789,5
33,6,7,1.6,1.8,6.374880756004893,0.9035021010349789,5
34,6,5,1.6,1.8,6.374880756004893,0.9035021010349789,5
35,14,6,1.6,1.8,6.316723437921783,0.392649612045033,17
36,7,16,1.4,1.4,6.29493091534967,0.5738081580461928,17
37,7,17,1.4,1.4,6.29493091534967,0.5738081580461928,17
38,6,8,1.6,1.8,6.292096787551088,0.8374115970574574,7
39,14,7,1.6,2.0,6.218707724931381,0.3808801171112361,15
40,5,7,1.4,1.6,6.169270763727417,0.8569809033717877,6
41,14,12,1.8,1.8,6.168705519236331,0.4377856825649326,15
42,10,11,2.0,1.8,6.116748108512192,0.4690926964483314,10
43,14,7,1.6,1.8,6.108191063784823,0.3835128640837376,17
44,12,14,1.8,1.8,6.094872066659344,0.5026170078925796,14
45,14,7,1.8,1.6,6.070147842962214,0.5745755054886565,17
46,13,14,1.6,1.8,6.060781263006181,0.4115066504251054,16
47,6,5,1.4,1.6,6.054502656033288,0.534444551719593,9
48,6,6,1.4,1.8,6.046635489703548,0.8433234501096796,6
49,6,5,1.4,1.8,6.046635489703548,0.8433234501096796,6
