,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,7,17,1.6,1.2,34.65353168068773,1.2724628028466267,6
1,7,17,2.0,1.2,33.04483707655404,1.329404441140024,4
2,7,17,1.8,1.2,32.99675267388324,1.276607197904688,5
3,7,14,1.6,1.2,32.54996392070177,1.903647399270536,5
4,7,13,1.6,1.2,32.54996392070177,1.903647399270536,5
5,7,14,1.6,1.4,32.54996392070177,1.903647399270536,5
6,10,6,1.6,1.0,30.92155679903805,1.5308173911543346,5
7,6,13,1.8,1.2,30.461815911305862,1.4280590709398522,4
8,6,17,1.8,1.2,30.461815911305862,1.4280590709398522,4
9,6,16,1.8,1.2,30.461815911305862,1.4280590709398522,4
10,6,15,1.8,1.2,30.461815911305862,1.4280590709398522,4
11,6,14,1.8,1.2,30.461815911305862,1.4280590709398522,4
12,4,17,2.0,1.4,30.208479582031806,3.2406863348393258,2
13,4,12,2.0,1.4,30.208479582031806,3.2406863348393258,2
14,4,14,2.0,1.4,30.208479582031806,3.2406863348393258,2
15,4,16,2.0,1.4,30.208479582031806,3.2406863348393258,2
16,4,15,2.0,1.4,30.208479582031806,3.2406863348393258,2
17,4,17,2.0,1.6,30.208479582031806,3.2406863348393258,2
18,4,13,2.0,1.4,30.208479582031806,3.2406863348393258,2
19,7,16,1.6,1.2,29.94191853555125,1.1967764346987553,6
20,5,7,1.6,1.0,29.545662317281195,1.501334488685493,5
21,5,8,1.6,1.0,29.545662317281195,1.501334488685493,5
22,5,6,1.6,1.0,29.545662317281195,1.501334488685493,5
23,7,12,1.6,1.2,29.26073275641136,1.515991598227013,5
24,7,11,1.6,1.2,29.26073275641136,1.515991598227013,5
25,10,5,1.6,1.0,29.16672411655169,1.359360857994435,5
26,7,13,1.6,1.4,29.127144178314808,1.5535410859130032,5
27,5,10,1.6,1.0,28.84131952695208,1.3577808585497713,5
28,10,7,1.6,1.0,28.795378486065992,1.2945357538480506,6
29,5,17,2.0,1.4,28.785745417454304,1.839165422423635,3
30,5,17,1.8,1.4,28.785745417454304,1.839165422423635,3
31,5,14,1.8,1.4,28.785745417454304,1.839165422423635,3
32,5,16,2.0,1.4,28.785745417454304,1.839165422423635,3
33,5,13,1.8,1.4,28.785745417454304,1.839165422423635,3
34,5,15,2.0,1.4,28.785745417454304,1.839165422423635,3
35,5,15,1.8,1.4,28.785745417454304,1.839165422423635,3
36,5,16,1.8,1.4,28.785745417454304,1.839165422423635,3
37,9,15,1.6,1.4,28.724314849048262,1.5096547814789552,5
38,9,15,1.8,1.4,28.724314849048262,1.5096547814789552,5
39,8,16,1.6,1.4,28.724314849048262,1.5096547814789552,5
40,9,13,1.6,1.4,28.724314849048262,1.5096547814789552,5
41,9,14,1.6,1.4,28.724314849048262,1.5096547814789552,5
42,8,15,1.6,1.4,28.724314849048262,1.5096547814789552,5
43,3,6,1.0,1.2,28.68769216205212,3.929280734581334,2
44,3,5,1.0,1.2,28.68769216205212,3.929280734581334,2
45,7,13,1.6,1.0,28.53244895640757,1.4791185043578308,7
46,6,12,1.6,1.2,28.51085756971604,1.4905486080058086,5
47,7,16,2.0,1.2,28.389497666888857,1.2362921510828826,4
48,6,16,2.0,1.2,28.389497666888857,1.2362921510828826,4
49,6,15,2.0,1.2,28.389497666888857,1.2362921510828826,4
