,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,14,6,1.8,1.8,26.56063862833041,0.7487055181462784,14
1,14,6,2.0,1.8,25.724990807147176,0.7417847167173207,13
2,5,5,1.8,1.4,25.09901409426986,1.186591630494209,5
3,13,5,1.0,1.4,24.111016532983324,0.6610115378413839,31
4,14,5,1.8,1.8,23.79483830755301,0.7178062563507462,16
5,11,8,1.0,1.2,23.54866691162149,0.6067319030869727,34
6,14,6,1.6,1.8,23.49507344022292,0.6460795871875122,17
7,11,5,1.0,1.2,23.4484169855532,0.6190218061888374,34
8,12,5,1.0,1.2,23.43168572477064,0.6168853556529063,34
9,11,9,1.0,1.2,22.871943864028587,0.5990745304900219,34
10,14,6,1.0,1.8,22.76594400122316,0.495628215531869,20
11,14,6,1.2,1.8,22.72115722382973,0.5498929036893943,19
12,11,5,1.2,1.2,22.684528705167768,0.6446749403686999,33
13,11,6,1.0,1.2,22.65197716869447,0.6047519986944545,34
14,14,5,2.0,1.8,22.52126216439062,0.7071879516245343,15
15,11,10,1.0,1.2,22.473962008441077,0.5714556177078464,35
16,11,6,1.2,1.2,22.453236526984963,0.6357146954942383,33
17,12,6,1.0,1.2,22.398884964865715,0.5994527935178678,34
18,10,5,1.0,1.2,22.32210774781549,0.6102436249260693,35
19,12,5,1.8,1.2,22.25098334893052,0.9263321216192418,22
20,11,11,1.0,1.2,22.15676135720921,0.567734803247864,35
21,13,6,1.0,1.2,22.148451626465608,0.5560908140102986,34
22,12,5,1.2,1.2,22.1287817970086,0.6323809175341336,33
23,14,6,1.4,1.8,22.028817847034983,0.5408422255538001,18
24,13,6,1.8,1.8,21.97266946241801,0.7662715428084172,14
25,12,5,1.0,1.4,21.969851040785574,0.6387714256748898,32
26,13,5,1.0,1.2,21.942777005278156,0.5506366625815452,35
27,13,5,1.0,1.0,21.94265540584592,0.5203285422612063,39
28,11,7,1.0,1.2,21.890266304213903,0.5906936761697456,34
29,11,12,1.6,1.2,21.834566164141613,0.6972796737513478,26
30,13,6,1.0,1.4,21.81068099885261,0.6109990771354636,31
31,12,6,1.2,1.2,21.66326842808765,0.619959510153113,33
32,10,5,1.2,1.2,21.64067155887828,0.645147134300114,33
33,14,5,1.0,1.4,21.629108019442143,0.6091339967931171,31
34,12,7,1.0,1.2,21.61967226191639,0.5899883586517638,34
35,12,5,1.0,1.6,21.61383084192068,0.6274320367112461,27
36,14,5,1.0,1.8,21.584216697142526,0.506291869813177,22
37,4,5,1.6,1.2,21.554656152955744,1.0799888673695497,7
38,13,5,2.0,1.8,21.548550505521924,0.7485250624164317,14
39,12,8,1.0,1.4,21.261477733779024,0.6303854253376286,31
40,6,6,1.0,1.0,21.1806589751259,0.4772243800021724,40
41,12,5,2.0,1.2,21.161020213753517,0.8992792936635392,20
42,14,5,1.0,1.6,21.10442366409064,0.4621268460959384,28
43,13,5,1.0,1.6,21.049589022285087,0.4757599228144906,28
44,12,5,1.6,1.2,21.040107129836784,0.8816639863570283,27
45,14,5,1.2,1.8,20.898195694627876,0.5621597808553843,21
46,12,6,1.8,1.2,20.852343470348096,0.8936682091639395,23
47,8,7,1.0,1.0,20.8301449722854,0.4980988376044943,42
48,14,5,1.6,1.8,20.7963397866907,0.6141245188162278,19
49,6,6,1.2,1.0,20.78345849740545,0.4678707245263547,34
