,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,7,5,1.2,1.4,30.818449202159808,2.0277051681794296,9
1,7,6,1.2,1.4,30.818449202159808,2.0277051681794296,9
2,10,14,1.8,2.0,29.889753579683248,1.2490246267351413,4
3,8,6,1.0,1.6,29.879520873742305,2.1261025540734764,8
4,8,7,1.0,1.6,29.879520873742305,2.1261025540734764,8
5,8,8,1.0,1.6,29.879520873742305,2.1261025540734764,8
6,7,17,1.0,2.0,29.801345574938345,1.290416087260305,4
7,7,16,1.0,2.0,29.801345574938345,1.290416087260305,4
8,7,5,1.0,1.4,29.68669091294297,2.077146066066702,9
9,8,6,1.2,1.6,29.645762158256133,2.11920026820694,8
10,5,8,1.2,1.2,29.336639599258653,2.119734872039106,9
11,8,15,1.0,2.0,29.23673569677369,1.288474262222682,4
12,7,16,1.2,2.0,28.969824644211545,1.277797778205814,4
13,7,17,1.2,2.0,28.969824644211545,1.277797778205814,4
14,9,7,1.0,1.6,28.86218086226075,1.7612366260032246,9
15,8,10,1.0,1.8,28.827361622149237,1.858133511838865,5
16,5,7,1.2,1.2,28.76525206663812,2.1430853183180854,8
17,6,5,1.0,1.4,28.746572340894105,1.818252720873141,7
18,8,16,1.0,2.0,28.724914338398197,1.2787146003962244,4
19,8,17,1.0,2.0,28.724914338398197,1.2787146003962244,4
20,8,7,1.2,1.6,28.7046751239606,2.0710448134550026,8
21,8,10,1.0,1.6,28.667505375687583,2.5643873054824025,8
22,6,6,1.0,1.6,28.595590822331964,1.850425965873505,5
23,7,6,1.0,1.4,28.57558253997819,1.749089408199302,10
24,8,5,1.0,1.8,28.425684183240087,1.8777890807398567,5
25,7,10,1.8,1.8,28.361199482256527,3.752875285353846,3
26,6,9,1.6,1.6,28.361199482256527,3.752875285353846,3
27,6,8,1.6,1.6,28.361199482256527,3.752875285353846,3
28,6,6,1.6,1.6,28.361199482256527,3.752875285353846,3
29,6,7,1.6,1.6,28.361199482256527,3.752875285353846,3
30,9,7,1.0,1.8,28.35836339435436,1.8810617621206704,5
31,8,8,1.0,1.8,28.35836339435436,1.8810617621206704,5
32,8,6,1.0,1.8,28.35836339435436,1.8810617621206704,5
33,8,7,1.0,1.8,28.35836339435436,1.8810617621206704,5
34,8,11,1.0,2.0,28.35836339435436,1.8810617621206704,5
35,8,9,1.0,1.8,28.35836339435436,1.8810617621206704,5
36,8,8,1.4,1.6,28.34421247487873,1.982736494769547,8
37,7,11,1.0,1.8,28.31727788886039,1.8410150744858087,5
38,6,15,1.0,1.8,28.31727788886039,1.8410150744858087,5
39,6,8,1.0,1.6,28.31727788886039,1.8410150744858087,5
40,6,9,1.0,1.6,28.31727788886039,1.8410150744858087,5
41,7,7,1.0,1.6,28.31727788886039,1.8410150744858087,5
42,7,10,1.0,1.8,28.31727788886039,1.8410150744858087,5
43,7,8,1.0,1.6,28.31727788886039,1.8410150744858087,5
44,6,7,1.0,1.6,28.31727788886039,1.8410150744858087,5
45,7,12,1.0,1.8,28.31727788886039,1.8410150744858087,5
46,7,9,1.0,1.8,28.31727788886039,1.8410150744858087,5
47,7,9,1.0,1.6,28.31727788886039,1.8410150744858087,5
48,6,14,1.0,1.8,28.31727788886039,1.8410150744858087,5
49,6,10,1.0,1.6,28.31727788886039,1.8410150744858087,5
