,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,7,12,1.8,1.8,19.47087487755984,1.7985708080854912,10
1,7,13,1.8,1.8,18.71108753156502,1.8329899029129344,10
2,3,13,1.6,1.2,18.59050762160407,1.7481035852241171,9
3,7,13,1.6,1.8,17.890875576018487,1.2372832222414567,11
4,7,11,1.8,1.8,17.692846634043605,1.7158472758275072,10
5,4,11,2.0,1.4,17.35967362670055,1.9744005309233768,7
6,4,12,2.0,1.4,17.35967362670055,1.9744005309233768,7
7,4,10,2.0,1.4,17.35967362670055,1.9744005309233768,7
8,3,13,1.4,1.2,16.988838248289774,1.505415365478257,10
9,3,10,1.0,1.0,16.831511783102677,0.9490517677480784,15
10,7,17,2.0,2.0,16.715947213610075,1.551514551661887,8
11,7,6,1.6,1.8,16.589680453675985,1.521867571455037,7
12,6,11,1.6,1.8,16.510210681526736,1.1259099757267643,8
13,7,17,1.6,2.0,16.40044997752125,1.2357716312628657,8
14,7,16,1.6,2.0,16.40044997752125,1.2357716312628657,8
15,7,15,1.6,1.8,16.38969766076177,1.0328183338005368,12
16,7,14,1.6,1.8,16.38969766076177,1.0328183338005368,12
17,3,13,1.0,1.2,16.22444869158799,0.8999460723396894,12
18,7,14,1.8,1.8,16.14481419870505,1.3531822102205102,11
19,7,15,1.8,1.8,16.14481419870505,1.3531822102205102,11
20,3,15,1.0,1.2,16.089459513171068,0.8874853926386003,13
21,3,14,1.0,1.2,16.089459513171068,0.8874853926386003,13
22,14,6,2.0,2.0,15.91172165626587,0.7810803711335291,12
23,3,17,1.6,1.2,15.818998453030469,1.3620896008835723,9
24,7,12,1.6,1.8,15.663004316066912,0.8946659053118411,12
25,7,11,1.6,1.8,15.663004316066912,0.8946659053118411,12
26,6,8,2.0,1.6,15.600506221885416,1.6199175325557922,8
27,14,5,2.0,2.0,15.54216537998536,0.7467714207213441,12
28,3,16,1.6,1.2,15.420735867089856,1.2967522909271207,10
29,3,14,1.6,1.2,15.420735867089856,1.2967522909271207,10
30,3,15,1.6,1.2,15.420735867089856,1.2967522909271207,10
31,11,14,1.8,2.0,15.294051252480106,0.9129421569188614,11
32,11,12,1.8,2.0,15.209332768295043,0.9045350877714868,11
33,11,13,1.8,2.0,15.209332768295043,0.9045350877714868,11
34,3,9,1.0,1.0,15.100763886148927,0.9052211719367468,15
35,7,16,2.0,2.0,14.978900400289447,1.4613703474789042,8
36,13,13,2.0,2.0,14.785367963725266,0.7728792649338685,11
37,13,14,2.0,2.0,14.785367963725266,0.7728792649338685,11
38,4,12,2.0,1.6,14.756253780892914,1.3792428566867516,6
39,4,10,2.0,1.6,14.756253780892914,1.3792428566867516,6
40,4,11,2.0,1.6,14.756253780892914,1.3792428566867516,6
41,3,10,1.6,1.0,14.610908759028357,1.6600739910856424,8
42,12,13,1.8,2.0,14.596526093061344,0.6854432749667677,12
43,7,16,1.8,2.0,14.543822791948353,1.049141193876039,8
44,7,17,1.8,2.0,14.543822791948353,1.049141193876039,8
45,7,15,1.8,2.0,14.390944848663272,1.753180072103904,7
46,5,7,2.0,1.4,14.343827624592835,1.2129497783545715,9
47,5,6,2.0,1.4,14.28268104017,1.2110462321771187,7
48,5,8,2.0,1.4,14.152485777464967,1.2047635706955062,9
49,3,11,1.8,1.0,14.070863926271905,1.878155554851796,6
