,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,6,5,1.6,1.0,12.35562313741119,1.416246483742351,13
1,7,8,2.0,1.0,10.333425013372612,1.2455841944871728,12
2,5,6,1.4,1.0,10.223792977445882,1.1142775451052291,15
3,5,7,1.6,1.0,10.080254557158804,1.1104153250269917,14
4,6,6,1.6,1.0,9.942531222050576,1.126347997499604,15
5,7,7,2.0,1.0,9.023520386681705,1.127883824666751,12
6,5,6,1.6,1.0,8.90974940055628,1.048125453438906,13
7,5,5,1.4,1.0,8.831059808722515,1.0277794003822651,15
8,5,6,1.8,1.0,8.625503063217414,1.156890246898411,10
9,5,5,1.6,1.0,8.57418218817748,1.0852457649985854,12
10,7,6,1.8,1.0,8.329119649432531,1.0272643375560382,12
11,6,5,1.8,1.0,8.314916901454593,1.0905321408632678,11
12,5,8,1.6,1.0,8.137508190498226,0.8999477675915395,16
13,5,8,1.8,1.0,8.058294623304892,1.0211981463908526,12
14,5,7,1.8,1.0,8.058294623304892,1.0211981463908526,12
15,6,5,1.6,1.2,7.73776222278819,0.8745191207273046,12
16,6,8,1.6,1.0,7.682096520490458,0.886032313613685,17
17,7,5,1.8,1.0,7.379348797902066,0.9394320042880672,12
18,7,9,2.0,1.0,7.101643032788036,0.9151661627630812,11
19,7,10,2.0,1.0,7.101643032788036,0.9151661627630812,11
20,5,9,1.8,1.0,7.022813126968972,0.889505752215085,13
21,6,7,1.6,1.0,6.889543653599646,0.7919843397970399,17
22,6,8,1.8,1.0,6.780627134802515,0.8740077345713412,14
23,9,17,1.8,1.0,6.6280961200658215,0.9081794151780104,17
24,8,17,1.8,1.0,6.5234950919612285,0.9125148178854352,16
25,8,15,1.8,1.0,6.5234950919612285,0.9125148178854352,16
26,8,16,1.8,1.0,6.5234950919612285,0.9125148178854352,16
27,6,8,2.0,1.0,6.458735357488983,0.8550971677770033,13
28,7,7,1.8,1.0,6.3378082226493255,0.7901778254508973,14
29,7,8,2.0,1.2,6.281731986689149,0.7646387283432646,11
30,7,10,1.6,1.0,6.272084121067965,0.7503639367158184,17
31,7,14,1.8,1.0,6.024740880044552,0.730311273477539,15
32,6,7,2.0,1.0,5.983157411906209,0.7779660027579104,12
33,7,9,1.8,1.0,5.947700745564209,0.7242742483906108,15
34,7,10,1.8,1.0,5.738572437221853,0.6982743274963689,15
35,6,6,1.6,1.2,5.733445358396333,0.622261814192324,13
36,7,12,1.8,1.0,5.7249642772428295,0.6991423993303406,16
37,6,6,1.8,1.0,5.7225336782716365,0.7651850182789177,14
38,6,7,1.8,1.0,5.7225336782716365,0.7651850182789177,14
39,8,14,1.8,1.0,5.721557781759242,0.8490011519173546,16
40,7,6,2.0,1.0,5.635206721068764,0.7195672948974056,12
41,7,12,2.0,1.0,5.601473772715989,0.7324498491288433,12
42,7,11,2.0,1.0,5.601473772715989,0.7324498491288433,12
43,10,17,1.8,1.0,5.405210696550449,0.763892218466965,17
44,7,13,2.0,1.0,5.392141173002583,0.7073705606366438,12
45,3,17,1.8,1.0,5.218845020095175,0.8907157753340725,6
46,5,6,1.4,1.2,5.091588669735696,0.5709478150625297,11
47,5,5,1.4,1.2,5.091588669735696,0.5709478150625297,11
48,7,13,1.8,1.0,5.082799708392792,0.6265782261441853,16
49,7,7,2.0,1.2,5.019857474812252,0.627392587289069,11
