,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,6,14,1.0,2.0,76.95885349481968,2.3102239399217344,3
1,3,5,1.2,1.4,74.6516745103829,1.7319377072652555,2
2,6,14,1.8,2.0,74.06196436021983,2.0898883052488526,3
3,5,13,1.4,2.0,74.06196436021983,2.0898883052488526,3
4,5,16,1.6,2.0,74.06196436021983,2.0898883052488526,3
5,5,15,1.6,2.0,74.06196436021983,2.0898883052488526,3
6,5,13,1.6,2.0,74.06196436021983,2.0898883052488526,3
7,4,15,1.4,2.0,74.06196436021983,2.0898883052488526,3
8,6,14,1.6,2.0,74.06196436021983,2.0898883052488526,3
9,5,14,1.6,2.0,74.06196436021983,2.0898883052488526,3
10,4,13,1.4,2.0,73.24635880090938,1.6171604029613231,2
11,4,13,1.2,2.0,73.24635880090938,1.6171604029613231,2
12,4,13,1.6,2.0,73.24635880090938,1.6171604029613231,2
13,4,14,1.6,2.0,73.24635880090938,1.6171604029613231,2
14,4,14,1.4,2.0,73.24635880090938,1.6171604029613231,2
15,3,13,1.2,1.8,72.38492005143809,0.0,1
16,3,13,1.0,1.8,72.38492005143809,0.0,1
17,3,13,1.0,2.0,72.38492005143809,0.0,1
18,3,13,1.2,2.0,72.38492005143809,0.0,1
19,3,14,1.2,2.0,72.38492005143809,0.0,1
20,3,14,1.0,2.0,72.38492005143809,0.0,1
21,4,14,1.4,1.8,72.1468747994692,1.7794921534391357,4
22,4,16,1.4,1.8,72.1468747994692,1.7794921534391357,4
23,4,16,1.4,2.0,72.1468747994692,1.7794921534391357,4
24,4,17,1.4,1.8,72.1468747994692,1.7794921534391357,4
25,4,15,1.4,1.8,72.1468747994692,1.7794921534391357,4
26,4,17,1.4,2.0,72.1468747994692,1.7794921534391357,4
27,3,5,1.2,1.8,71.57239013253307,0.0,1
28,3,5,1.2,1.6,71.57239013253307,0.0,1
29,3,5,1.2,2.0,71.57239013253307,0.0,1
30,4,15,1.0,2.0,71.18047717338212,2.396580869964513,3
31,6,15,1.0,2.0,70.93975611268199,1.8818828428779355,4
32,4,6,1.8,1.8,70.82222524246365,1.6934871157337763,2
33,2,15,2.0,2.0,70.81915902512175,0.0,0
34,2,14,2.0,2.0,70.81915902512175,0.0,0
35,2,13,1.6,1.6,70.81915902512175,0.0,0
36,2,13,2.0,1.8,70.81915902512175,0.0,0
37,2,13,2.0,1.6,70.81915902512175,0.0,0
38,2,15,1.0,1.6,70.81915902512175,0.0,0
39,2,13,1.6,1.8,70.81915902512175,0.0,0
40,2,15,1.8,1.8,70.81915902512175,0.0,0
41,2,13,2.0,1.4,70.81915902512175,0.0,0
42,2,15,1.8,2.0,70.81915902512175,0.0,0
43,2,15,2.0,1.6,70.81915902512175,0.0,0
44,2,14,1.6,2.0,70.81915902512175,0.0,0
45,2,14,1.8,1.8,70.81915902512175,0.0,0
46,2,14,1.8,2.0,70.81915902512175,0.0,0
47,2,13,1.8,2.0,70.81915902512175,0.0,0
48,2,14,1.6,1.8,70.81915902512175,0.0,0
49,2,14,1.8,1.6,70.81915902512175,0.0,0
