,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,3,5,1.2,1.0,18.89188676250917,2.0349748942398627,6
1,7,5,2.0,1.8,17.994792649340436,1.683251761260749,4
2,7,8,2.0,2.0,17.994792649340436,1.683251761260749,4
3,4,8,2.0,2.0,17.68614941448441,1.72049271189281,2
4,4,8,2.0,1.8,17.68614941448441,1.72049271189281,2
5,4,12,2.0,2.0,17.68614941448441,1.72049271189281,2
6,4,9,2.0,2.0,17.68614941448441,1.72049271189281,2
7,4,7,2.0,1.8,17.68614941448441,1.72049271189281,2
8,4,10,2.0,2.0,17.68614941448441,1.72049271189281,2
9,4,7,2.0,2.0,17.68614941448441,1.72049271189281,2
10,4,11,2.0,2.0,17.68614941448441,1.72049271189281,2
11,6,7,2.0,1.8,17.294275038092067,2.4728123498571466,5
12,5,8,1.8,1.6,17.294275038092067,2.4728123498571466,5
13,6,5,1.8,1.6,17.294275038092067,2.4728123498571466,5
14,7,9,2.0,2.0,17.19255187083911,1.630476582603432,4
15,14,5,1.4,2.0,16.92477499996831,1.3429841265451568,14
16,3,16,1.8,1.8,16.91673025150751,0.0,1
17,3,14,1.8,2.0,16.91673025150751,0.0,1
18,3,13,1.8,2.0,16.91673025150751,0.0,1
19,3,16,1.8,2.0,16.91673025150751,0.0,1
20,3,13,1.8,1.8,16.91673025150751,0.0,1
21,3,15,1.8,1.8,16.91673025150751,0.0,1
22,3,17,1.8,2.0,16.91673025150751,0.0,1
23,3,17,1.8,1.8,16.91673025150751,0.0,1
24,3,15,1.8,2.0,16.91673025150751,0.0,1
25,3,11,1.8,1.8,16.91673025150751,0.0,1
26,3,12,1.8,2.0,16.91673025150751,0.0,1
27,3,12,1.8,1.8,16.91673025150751,0.0,1
28,3,11,1.8,2.0,16.91673025150751,0.0,1
29,3,14,1.8,1.8,16.91673025150751,0.0,1
30,5,6,1.8,1.6,16.61900327703723,1.6200752788114436,4
31,4,15,2.0,1.4,16.532553283052216,3.222222802296867,3
32,4,14,2.0,1.4,16.532553283052216,3.222222802296867,3
33,4,17,2.0,1.2,16.47602956438348,1.8240408122257656,4
34,13,5,1.4,2.0,16.405010210127834,1.4139494892372808,13
35,5,6,1.8,2.0,16.30047440884577,2.0458930811179687,3
36,5,7,1.8,1.6,16.09964591048346,2.421445049361023,5
37,4,12,1.6,1.8,15.99902066209232,1.5738244743317,4
38,3,5,1.2,1.4,15.99902066209232,1.5738244743317,4
39,4,13,1.6,1.8,15.99902066209232,1.5738244743317,4
40,4,8,1.6,1.6,15.99902066209232,1.5738244743317,4
41,4,11,1.6,1.8,15.99902066209232,1.5738244743317,4
42,4,5,1.4,1.4,15.99902066209232,1.5738244743317,4
43,4,7,1.6,1.6,15.99902066209232,1.5738244743317,4
44,3,6,1.2,1.4,15.99902066209232,1.5738244743317,4
45,9,7,2.0,2.0,15.84499778661418,1.3318698872075183,6
46,4,16,2.0,1.2,15.784218637665113,1.783058358952859,4
47,4,15,2.0,1.2,15.784218637665113,1.783058358952859,4
48,4,14,2.0,1.2,15.784218637665113,1.783058358952859,4
49,4,11,2.0,1.2,15.784218637665113,1.783058358952859,4
