,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,3,11,1.0,1.0,23.035140974553084,1.8389703676067,14
1,3,10,1.0,1.0,23.035140974553084,1.8389703676067,14
2,3,12,1.0,1.0,21.0889215740168,1.8725260408521736,14
3,3,14,1.0,1.0,20.237410705039284,1.6888094435625114,14
4,3,13,1.0,1.0,20.237410705039284,1.6888094435625114,14
5,3,11,1.2,1.0,20.152247066114565,1.7394533861210215,13
6,3,15,1.2,1.0,20.032914154955005,1.6645711703649029,13
7,3,16,1.2,1.0,20.032914154955005,1.6645711703649029,13
8,3,17,1.2,1.0,20.032914154955005,1.6645711703649029,13
9,3,12,1.2,1.0,20.00581379047218,1.6626145505463443,13
10,3,13,1.2,1.0,20.00581379047218,1.6626145505463443,13
11,3,14,1.2,1.0,20.00581379047218,1.6626145505463443,13
12,4,12,1.4,1.0,18.948811926593063,1.5597559906540863,14
13,3,15,1.0,1.0,18.91688456042447,1.4647206610512429,15
14,3,16,1.0,1.0,18.91688456042447,1.4647206610512429,15
15,3,17,1.0,1.0,18.91688456042447,1.4647206610512429,15
16,4,14,1.4,1.0,18.722042651259272,1.5070512479610874,15
17,4,13,1.4,1.0,18.69523313196376,1.5053843804479714,15
18,3,10,1.2,1.0,18.26733696315395,1.445781546348927,13
19,4,9,1.2,1.0,18.16826225766817,1.5124089466775803,21
20,4,16,1.4,1.2,18.08899737210466,1.50482980737724,13
21,4,17,1.4,1.2,18.08899737210466,1.50482980737724,13
22,4,10,1.2,1.0,18.04991815098136,1.5000334498527117,21
23,4,15,1.4,1.0,17.91404409093524,1.4594808779845587,15
24,4,9,1.4,1.0,17.693341473606118,1.387844949804811,15
25,4,16,1.4,1.0,17.678418212617224,1.4425896045591546,15
26,4,17,1.4,1.0,17.678418212617224,1.4425896045591546,15
27,4,10,1.4,1.0,17.575478933467345,1.376782815911899,15
28,4,14,1.2,1.0,17.34804368115525,1.3495122411978524,20
29,4,11,1.2,1.0,17.17563939051945,1.376397761190942,22
30,4,12,1.2,1.0,17.081208610932467,1.3356747331355807,21
31,4,13,1.2,1.0,17.081208610932467,1.3356747331355807,21
32,4,11,1.4,1.0,17.03067465915638,1.2972442006658136,15
33,9,6,1.8,1.6,16.70656561094025,1.526283476719455,12
34,5,11,1.4,1.0,16.704127009908497,1.430460486453014,20
35,5,12,1.4,1.0,16.704127009908497,1.430460486453014,20
36,5,10,1.4,1.0,16.704127009908497,1.430460486453014,20
37,5,13,1.4,1.0,16.587253050149705,1.4174756559036026,20
38,3,11,1.2,1.4,16.488358176375677,1.0841744254203238,3
39,3,15,1.0,1.4,16.488358176375677,1.0841744254203238,3
40,3,12,1.0,1.4,16.488358176375677,1.0841744254203238,3
41,3,10,1.2,1.4,16.488358176375677,1.0841744254203238,3
42,3,10,1.0,1.4,16.488358176375677,1.0841744254203238,3
43,3,16,1.0,1.4,16.488358176375677,1.0841744254203238,3
44,3,17,1.0,1.4,16.488358176375677,1.0841744254203238,3
45,3,13,1.0,1.4,16.488358176375677,1.0841744254203238,3
46,3,11,1.0,1.4,16.488358176375677,1.0841744254203238,3
47,3,14,1.0,1.4,16.488358176375677,1.0841744254203238,3
48,4,16,1.0,2.0,16.320602796873175,0.8354535506698898,2
49,4,15,1.0,2.0,16.320602796873175,0.8354535506698898,2
