,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,6,8,1.8,2.0,21.512806153717914,2.164663945491381,5
1,6,9,1.8,2.0,21.512806153717914,2.164663945491381,5
2,6,10,2.0,2.0,21.312027283854952,2.367683118897292,4
3,6,9,2.0,2.0,21.312027283854952,2.367683118897292,4
4,6,11,2.0,2.0,21.312027283854952,2.367683118897292,4
5,6,12,2.0,2.0,21.312027283854952,2.367683118897292,4
6,6,13,1.8,2.0,21.01763105466657,2.164663945491381,5
7,6,11,1.8,2.0,21.01763105466657,2.164663945491381,5
8,6,10,1.8,2.0,21.01763105466657,2.164663945491381,5
9,6,12,1.8,2.0,21.01763105466657,2.164663945491381,5
10,6,15,1.8,2.0,20.993328578698925,1.85655275647356,6
11,6,14,1.8,2.0,20.993328578698925,1.85655275647356,6
12,6,13,2.0,2.0,20.81764184004773,2.367683118897292,4
13,6,14,2.0,2.0,20.793400976598857,1.912002820622363,5
14,6,17,2.0,2.0,20.793400976598857,1.912002820622363,5
15,6,15,2.0,2.0,20.793400976598857,1.912002820622363,5
16,6,16,2.0,2.0,20.793400976598857,1.912002820622363,5
17,6,9,2.0,1.8,20.43392390211769,2.489361856363871,4
18,7,10,2.0,2.0,20.43392390211769,2.489361856363871,4
19,7,11,2.0,2.0,20.43392390211769,2.489361856363871,4
20,7,10,2.0,1.8,20.43392390211769,2.489361856363871,4
21,6,11,2.0,1.8,20.43392390211769,2.489361856363871,4
22,6,12,2.0,1.8,20.43392390211769,2.489361856363871,4
23,7,11,2.0,1.8,20.43392390211769,2.489361856363871,4
24,7,9,2.0,2.0,20.43392390211769,2.489361856363871,4
25,6,10,2.0,1.8,20.43392390211769,2.489361856363871,4
26,7,9,2.0,1.8,20.43392390211769,2.489361856363871,4
27,5,11,2.0,1.8,20.32838616724612,1.9734288052658189,4
28,5,10,2.0,1.8,20.32838616724612,1.9734288052658189,4
29,4,9,1.8,1.6,20.32838616724612,1.9734288052658189,4
30,6,9,1.8,1.8,20.241594732053134,1.9567230812673244,6
31,6,8,1.8,1.8,20.241594732053134,1.9567230812673244,6
32,4,16,1.8,1.6,20.10869394292078,1.9734288052658189,4
33,4,12,1.8,1.6,20.10869394292078,1.9734288052658189,4
34,4,11,1.8,1.6,20.10869394292078,1.9734288052658189,4
35,4,15,1.8,1.6,20.10869394292078,1.9734288052658189,4
36,4,14,1.8,1.6,20.10869394292078,1.9734288052658189,4
37,4,13,1.8,1.6,20.10869394292078,1.9734288052658189,4
38,6,14,2.0,1.8,19.91911714290069,1.9757955537035083,5
39,6,17,2.0,1.8,19.91911714290069,1.9757955537035083,5
40,6,13,2.0,1.8,19.91911714290069,1.9757955537035083,5
41,6,15,2.0,1.8,19.91911714290069,1.9757955537035083,5
42,6,16,2.0,1.8,19.91911714290069,1.9757955537035083,5
43,5,6,1.8,1.8,19.89017380245052,2.146610213623865,3
44,5,16,1.8,1.8,19.88645924248616,1.6896543322370203,5
45,5,15,1.8,1.8,19.88645924248616,1.6896543322370203,5
46,5,12,2.0,1.8,19.83807338624985,1.9734288052658189,4
47,4,10,1.8,1.6,19.83807338624985,1.9734288052658189,4
48,5,13,2.0,1.8,19.83807338624985,1.9734288052658189,4
49,5,17,1.8,1.8,19.793521615619103,1.545810309525027,6
