,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,4,6,1.8,1.4,22.143684470020283,0.0,1
1,4,6,1.8,1.0,17.45423116670059,0.6809270942785054,2
2,4,5,1.8,1.4,16.921689299552988,0.0,1
3,8,5,1.6,1.8,13.957780960422268,0.0,1
4,9,5,1.8,1.8,13.957780960422268,0.0,1
5,8,5,1.8,1.8,13.957780960422268,0.0,1
6,4,5,1.8,1.0,12.43116432718718,0.5859643645036339,2
7,8,5,1.4,1.8,11.761262635544274,0.8468482860749457,2
8,9,5,1.6,1.8,9.694173970375877,0.6211391931044234,2
9,3,5,1.2,1.2,9.35682747808382,0.0,0
10,3,5,1.2,1.4,9.35682747808382,0.0,0
11,3,5,1.2,1.6,9.35682747808382,0.0,0
12,3,5,1.2,1.8,9.35682747808382,0.0,0
13,3,5,1.2,2.0,9.35682747808382,0.0,0
14,11,6,2.0,2.0,9.042862920808226,0.0,1
15,11,7,2.0,2.0,9.042862920808226,0.0,1
16,11,8,2.0,2.0,9.042862920808226,0.0,1
17,11,9,2.0,2.0,9.042862920808226,0.0,1
18,11,10,2.0,2.0,9.042862920808226,0.0,1
19,10,7,2.0,2.0,8.571802712006166,0.0,1
20,9,7,1.8,2.0,8.571802712006166,0.0,1
21,9,7,2.0,2.0,8.571802712006166,0.0,1
22,7,10,1.8,2.0,8.571802712006166,0.0,1
23,9,6,2.0,2.0,8.571802712006166,0.0,1
24,7,9,1.8,2.0,8.571802712006166,0.0,1
25,9,9,2.0,2.0,8.571802712006166,0.0,1
26,9,8,2.0,2.0,8.571802712006166,0.0,1
27,9,5,1.8,2.0,8.571802712006166,0.0,1
28,9,6,1.8,2.0,8.571802712006166,0.0,1
29,8,5,1.6,2.0,8.571802712006166,0.0,1
30,10,5,1.8,2.0,8.571802712006166,0.0,1
31,8,5,1.8,2.0,8.571802712006166,0.0,1
32,8,6,1.6,2.0,8.571802712006166,0.0,1
33,8,9,1.8,2.0,8.571802712006166,0.0,1
34,8,8,1.8,2.0,8.571802712006166,0.0,1
35,8,6,1.8,2.0,8.571802712006166,0.0,1
36,7,8,1.8,2.0,8.571802712006166,0.0,1
37,8,7,1.8,2.0,8.571802712006166,0.0,1
38,11,5,2.0,2.0,8.571802712006166,0.0,1
39,10,5,2.0,2.0,8.571802712006166,0.0,1
40,7,7,1.8,2.0,8.571802712006166,0.0,1
41,10,6,1.8,2.0,8.571802712006166,0.0,1
42,10,6,2.0,2.0,8.571802712006166,0.0,1
43,7,5,1.6,1.8,8.571802712006166,0.0,1
44,7,5,1.6,2.0,8.571802712006166,0.0,1
45,7,6,1.8,2.0,8.571802712006166,0.0,1
46,7,6,1.8,1.8,8.571802712006166,0.0,1
47,10,8,2.0,2.0,8.571802712006166,0.0,1
48,10,9,2.0,2.0,8.571802712006166,0.0,1
49,7,6,1.6,1.8,8.571802712006166,0.0,1
