,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,5,8,1.4,1.2,13.177260515268436,1.067863607197656,7
1,7,16,1.8,1.2,12.976084893976571,1.06440720981437,6
2,7,14,1.8,1.2,12.976084893976571,1.06440720981437,6
3,7,13,1.8,1.2,12.976084893976571,1.06440720981437,6
4,7,15,1.8,1.2,12.976084893976571,1.06440720981437,6
5,9,5,2.0,1.6,12.622739175505671,1.126688886249828,3
6,12,7,1.8,1.6,12.480134662182769,0.8546674390955057,7
7,13,11,2.0,2.0,12.480042197990407,0.9543288213749922,5
8,7,12,1.4,1.2,12.291646325218016,1.0027891181305235,10
9,7,11,1.4,1.2,12.291646325218016,1.0027891181305235,10
10,5,8,1.4,1.6,12.284556147293417,1.1641091814344409,5
11,5,10,1.4,1.6,12.284556147293417,1.1641091814344409,5
12,5,9,1.4,1.6,12.284556147293417,1.1641091814344409,5
13,12,7,1.8,1.8,12.148694229873373,0.8774493037003326,6
14,9,5,1.6,1.6,12.137054248351614,0.8129901549645046,6
15,4,5,1.4,1.0,12.115123890323794,1.2285105497177553,2
16,5,8,1.8,1.2,12.115123890323794,1.2285105497177553,2
17,13,10,2.0,2.0,12.104871804606104,0.9211443336684358,5
18,10,7,1.8,1.6,12.08478343601278,0.8243038046203824,6
19,10,6,1.8,1.6,12.08478343601278,0.8243038046203824,6
20,12,12,2.0,2.0,12.006538253584576,0.913170089258774,5
21,12,11,2.0,2.0,12.006538253584576,0.913170089258774,5
22,12,13,2.0,2.0,12.006538253584576,0.913170089258774,5
23,11,8,1.8,1.8,11.975367153138071,0.8473753783068957,6
24,14,9,2.0,1.8,11.875623129140202,0.8836743632927606,6
25,14,10,2.0,1.8,11.875623129140202,0.8836743632927606,6
26,10,17,1.6,1.4,11.767714858343226,0.9289422325073554,9
27,14,9,2.0,2.0,11.730486511687198,0.8733375908750023,6
28,6,10,1.6,1.2,11.712707842800617,0.9462658639555211,6
29,6,9,1.6,1.2,11.712707842800617,0.9462658639555211,6
30,6,11,1.6,1.2,11.712707842800617,0.9462658639555211,6
31,6,8,1.6,1.2,11.712707842800617,0.9462658639555211,6
32,6,12,1.6,1.2,11.712707842800617,0.9462658639555211,6
33,11,11,2.0,2.0,11.711060013410526,0.8994200352724874,5
34,12,7,1.8,2.0,11.709019545820652,0.88560861553463,5
35,7,11,1.8,1.2,11.704031435171329,0.885786460459435,6
36,7,12,1.8,1.2,11.704031435171329,0.885786460459435,6
37,13,9,2.0,2.0,11.70120270459398,0.9211443336684358,5
38,12,10,2.0,1.8,11.682561696271964,0.8402789280907128,6
39,12,9,2.0,1.8,11.682561696271964,0.8402789280907128,6
40,12,8,2.0,1.8,11.682561696271964,0.8402789280907128,6
41,13,6,1.8,2.0,11.664138665546616,0.8476834227322673,5
42,11,17,1.6,1.8,11.613742424388548,0.8337969482544005,7
43,11,8,1.8,1.6,11.609243097023734,0.7808364924564658,7
44,13,8,2.0,2.0,11.583895109430191,0.8691210400270337,5
45,13,7,2.0,2.0,11.583895109430191,0.8691210400270337,5
46,4,9,1.6,1.2,11.52526510041103,1.2166660118057884,2
47,11,7,1.8,1.6,11.51726251316562,0.7742235183700907,7
48,11,6,1.8,1.6,11.51726251316562,0.7742235183700907,7
49,10,16,1.6,1.4,11.510901317411768,0.9096351527824847,9
