,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,3,13,1.6,1.6,23.90582884099768,0.0,1
1,3,12,1.6,1.6,23.90582884099768,0.0,1
2,3,13,1.6,1.4,23.90582884099768,0.0,1
3,3,6,1.4,1.2,23.90582884099768,0.0,1
4,3,12,1.6,1.4,23.90582884099768,0.0,1
5,4,10,1.8,1.6,23.19924263202507,0.0,1
6,4,11,1.8,1.6,23.19924263202507,0.0,1
7,2,6,1.0,2.0,22.090892649068,0.0,0
8,6,5,1.0,2.0,21.82153668085009,2.789027294170688,2
9,5,5,1.0,2.0,21.82153668085009,2.789027294170688,2
10,5,5,1.0,1.8,21.82153668085009,2.789027294170688,2
11,5,6,1.0,2.0,21.114208675946887,2.14986937695096,2
12,4,17,1.2,2.0,20.933231768283424,0.6842848261758112,4
13,4,17,1.2,1.8,20.933231768283424,0.6842848261758112,4
14,4,14,1.2,1.8,20.933231768283424,0.6842848261758112,4
15,4,15,1.2,1.8,20.933231768283424,0.6842848261758112,4
16,4,16,1.2,1.8,20.933231768283424,0.6842848261758112,4
17,4,17,2.0,1.6,20.76867631070531,0.0,1
18,4,16,2.0,1.6,20.76867631070531,0.0,1
19,4,15,2.0,1.6,20.76867631070531,0.0,1
20,4,17,1.0,2.0,20.655567529410764,0.6712087158516578,4
21,4,11,1.8,1.4,20.611307833766368,4.5627477053730265,2
22,2,6,1.0,1.0,20.551837546081213,16.986265405220692,2
23,4,13,1.8,1.4,20.287019738443192,1.9643806824572287,3
24,4,12,1.8,1.4,20.287019738443192,1.9643806824572287,3
25,4,17,2.0,2.0,20.084581952436483,0.0,1
26,4,17,2.0,1.8,20.084581952436483,0.0,1
27,4,16,2.0,1.8,20.084581952436483,0.0,1
28,4,13,2.0,1.6,20.084581952436483,0.0,1
29,4,15,2.0,1.8,20.084581952436483,0.0,1
30,4,14,2.0,1.8,20.084581952436483,0.0,1
31,4,14,2.0,1.6,20.084581952436483,0.0,1
32,12,5,1.6,1.2,19.982082185750063,1.853924970711952,23
33,4,10,1.8,1.4,19.94158203986863,5.581695207804857,2
34,5,6,1.0,1.8,19.93118039581459,2.0472562089545665,3
35,12,6,1.8,1.2,19.745062707655272,2.042283620448601,19
36,7,5,1.0,2.0,19.607800370454655,0.8368282979098929,3
37,6,6,1.0,2.0,19.587457234380945,2.415974080803585,3
38,2,7,1.0,1.2,19.520803933589416,0.6360776820607817,2
39,4,17,1.8,1.6,19.520803933589416,0.6360776820607817,2
40,2,8,1.0,1.2,19.520803933589416,0.6360776820607817,2
41,4,16,1.8,1.6,19.520803933589416,0.6360776820607817,2
42,4,15,1.8,1.6,19.520803933589416,0.6360776820607817,2
43,12,5,1.4,1.2,19.318653787309835,1.7888737829986467,29
44,5,11,2.0,1.6,19.199925951775963,2.280656437383468,3
45,5,13,2.0,1.6,19.199925951775963,2.280656437383468,3
46,5,15,2.0,1.6,19.199925951775963,2.280656437383468,3
47,5,12,2.0,1.6,19.199925951775963,2.280656437383468,3
48,5,14,2.0,1.6,19.199925951775963,2.280656437383468,3
49,12,8,1.8,1.2,19.18871663568168,2.0317219523849546,18
