,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,3,16,1.0,1.2,13.507037384253382,1.5626745475199462,8
1,4,13,1.2,1.2,13.208580536296038,1.2877067824268618,14
2,5,17,1.6,1.4,13.00024283673541,1.7132624885627803,7
3,5,16,1.6,1.4,13.00024283673541,1.7132624885627803,7
4,5,15,1.6,1.4,13.00024283673541,1.7132624885627803,7
5,4,12,1.2,1.2,12.742009486813568,1.255019842109379,12
6,7,5,1.2,1.6,12.726450136659626,1.1756496550205473,13
7,3,15,1.0,1.2,12.32023154731388,1.5298281792427586,8
8,5,15,1.4,1.4,12.14678716597435,1.3522459880181443,10
9,6,10,1.2,1.6,12.114623506073391,1.1728501673227911,12
10,6,9,1.2,1.6,12.114623506073391,1.1728501673227911,12
11,4,16,1.2,1.2,11.959395872248642,1.4577896321600716,15
12,3,17,1.0,1.2,11.90379038031139,1.3112245154289826,9
13,4,6,1.0,1.0,11.88747903685706,0.9146392287868388,21
14,5,9,1.0,1.4,11.649783743909806,0.982326971536252,16
15,5,11,1.0,1.4,11.624490757644155,0.980625862004922,16
16,5,10,1.0,1.4,11.624490757644155,0.980625862004922,16
17,4,15,1.2,1.2,11.508230237726174,1.33137636113114,15
18,4,14,1.2,1.2,11.508230237726174,1.33137636113114,15
19,7,5,1.0,1.6,11.418245338973517,0.8906559062893704,17
20,4,5,1.0,1.0,11.336982746956506,0.9013491985290925,20
21,6,8,1.0,1.6,11.29435934574296,0.9670293301062408,14
22,6,7,1.0,1.6,11.29435934574296,0.9670293301062408,14
23,7,5,1.2,2.0,11.23268185699957,9.17490584492128,2
24,6,11,1.2,1.6,11.224973255959933,1.0732504346777143,13
25,7,5,1.4,1.6,11.1605906881067,1.139790229009602,12
26,5,11,1.2,1.4,11.13759564622672,0.8917133280651744,14
27,5,10,1.2,1.4,11.13759564622672,0.8917133280651744,14
28,5,9,1.2,1.4,11.13759564622672,0.8917133280651744,14
29,6,8,1.2,1.6,11.102020988286188,1.099831959285404,12
30,5,6,1.2,1.2,11.026363631095968,0.9132747097614742,19
31,5,5,1.0,1.2,10.964421717316664,0.8733169091545762,22
32,6,7,1.2,1.6,10.82215059360729,1.076346281440692,12
33,8,5,1.2,1.6,10.79120604266448,0.9659656095320656,16
34,5,13,1.2,1.4,10.78864533053215,0.8311480567094809,14
35,3,6,1.0,1.2,10.655155334443837,1.588900990595753,5
36,3,5,1.0,1.2,10.655155334443837,1.588900990595753,5
37,5,12,1.2,1.4,10.634598555408056,0.8226850522792959,14
38,4,6,1.0,1.2,10.59466485325041,0.7129373784772304,14
39,12,11,1.2,1.6,10.581915773348603,0.9781434850505816,21
40,5,17,1.0,1.4,10.5534012741518,0.7790237634584128,15
41,7,9,1.2,1.8,10.540089681437204,1.1659562771381573,11
42,3,14,1.0,1.2,10.537630740298283,1.250783068995302,7
43,3,13,1.0,1.2,10.537630740298283,1.250783068995302,7
44,3,12,1.0,1.2,10.537630740298283,1.250783068995302,7
45,5,5,1.0,1.4,10.52848210456862,0.7718469114289799,14
46,4,11,1.2,1.2,10.491650942472358,0.9136642446125054,12
47,6,17,1.2,1.6,10.49054546333094,0.950623268713048,13
48,6,12,1.2,1.6,10.49054546333094,0.950623268713048,13
49,6,14,1.2,1.6,10.49054546333094,0.950623268713048,13
