,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,9,5,1.0,1.0,13.988725962284246,0.6286601716351157,39
1,11,5,1.0,1.2,12.802778688636984,0.6066573457309916,34
2,7,14,1.2,1.4,12.126632529528624,0.6576548413233545,24
3,9,7,1.0,1.0,11.945310263405966,0.5795608359776804,40
4,9,6,1.0,1.0,11.884824927322814,0.578747222878901,40
5,10,5,1.0,1.2,11.853589470153846,0.544237303264903,33
6,7,15,1.2,1.4,11.81201116036433,0.6477493255748353,24
7,7,16,1.2,1.4,11.81201116036433,0.6477493255748353,24
8,7,17,1.2,1.4,11.81201116036433,0.6477493255748353,24
9,9,5,1.0,1.2,11.56446737449748,0.5368808436457735,33
10,12,5,1.0,1.2,11.463517861221131,0.5634872786730282,33
11,9,8,1.0,1.0,11.276636680301548,0.5952182459851961,40
12,11,6,1.0,1.2,11.177380194314493,0.5071878753636084,34
13,12,7,1.0,1.2,10.958720752480254,0.5548647446294644,33
14,12,6,1.0,1.2,10.958720752480254,0.5548647446294644,33
15,10,6,1.0,1.2,10.812337529590552,0.5189764195761911,34
16,11,7,1.0,1.2,10.800760067329527,0.4994114915512004,34
17,12,8,1.0,1.2,10.679852185226991,0.512320372961669,33
18,9,9,1.0,1.0,10.58114743476612,0.5713073537316429,40
19,10,8,1.0,1.2,10.48690237907887,0.4799244226310834,34
20,7,9,1.2,1.2,10.445527202713697,0.6060080433835232,27
21,9,6,1.6,1.0,10.42596692942826,0.5566029506562266,21
22,9,17,2.0,1.0,10.41706952712492,0.8358639700751249,16
23,7,13,1.2,1.4,10.31831265386704,0.5934108783184535,24
24,10,7,1.0,1.2,10.180977718956347,0.4896056596472324,34
25,13,5,1.0,1.2,10.14339359958502,0.4766749141887704,33
26,13,6,1.0,1.2,9.935593240350965,0.470356683177305,33
27,8,10,1.4,1.2,9.912428453185033,0.5279185032706729,25
28,9,7,1.6,1.0,9.860157258817775,0.5425399288599386,20
29,11,5,1.2,1.2,9.797491667299475,0.4807633211910359,31
30,5,15,1.0,1.4,9.740178783660838,0.7828190219382491,22
31,8,15,1.2,1.2,9.675901742035736,0.5629011861385614,28
32,7,11,1.2,1.0,9.66160520929459,0.5180870818723324,29
33,8,12,1.4,1.2,9.60287692868304,0.5150585677164048,24
34,8,13,1.4,1.2,9.60287692868304,0.5150585677164048,24
35,7,14,1.2,1.2,9.561268550099268,0.4855214352773407,27
36,8,13,1.2,1.2,9.504699038105388,0.5572328262131447,29
37,9,7,1.0,1.2,9.476550234368906,0.4522904361004479,34
38,8,6,1.0,1.0,9.456196019143931,0.5170296971268628,41
39,11,5,1.0,1.4,9.455891599065597,0.5180639767659286,32
40,9,10,1.0,1.0,9.437011779622608,0.5136555825019086,40
41,9,6,1.0,1.2,9.418190846105738,0.4515671488863739,34
42,9,9,1.6,1.0,9.399449929867874,0.5305823377379748,21
43,7,8,1.2,1.2,9.369977782691125,0.561434408208648,27
44,13,9,1.0,1.2,9.32357392830562,0.4518106996028137,33
45,5,14,1.0,1.4,9.274871793104593,0.7171727722470417,21
46,7,15,1.2,1.2,9.253802109276574,0.4753551720009435,27
47,7,17,1.2,1.2,9.253802109276574,0.4753551720009435,27
48,7,16,1.2,1.2,9.253802109276574,0.4753551720009435,27
49,9,8,1.0,1.2,9.211327718839332,0.4364991171585976,34
