,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,11,7,1.2,1.4,26.00511088361006,0.97656858395005,20
1,11,6,1.2,1.4,23.982276118034072,0.8689042307228452,21
2,8,7,1.8,1.4,22.65821523964669,0.9191237371212811,12
3,9,6,1.8,1.4,22.25460488292704,0.830929130682912,12
4,11,7,1.0,1.4,21.91981343495326,0.7225777446193444,23
5,10,5,1.2,1.4,21.910448365362345,0.7491785339278519,22
6,10,10,1.4,1.6,21.30917397846173,0.784982342418818,15
7,11,7,1.2,1.6,21.020252604020328,0.8107645531591916,18
8,8,8,1.8,1.4,20.9927067382682,0.8195294612880382,12
9,8,9,1.8,1.4,20.9927067382682,0.8195294612880382,12
10,9,11,1.8,1.6,20.680442246583382,0.6959734188966145,12
11,11,6,1.0,1.4,20.51434809827832,0.6602254590727166,24
12,8,5,1.8,1.4,20.46916540229184,0.7896543036113844,12
13,8,5,1.6,1.4,20.45398043524745,0.685119409259914,16
14,9,7,1.4,1.4,20.385754528834276,0.6184375353410086,18
15,3,5,1.4,1.0,20.249551289720348,2.067065776115645,4
16,9,11,1.6,1.6,20.072193982171523,0.6522357997298531,13
17,10,5,2.0,1.4,20.020505474567194,0.7957892109003745,11
18,10,10,1.2,1.6,19.976962653301896,0.6484413441235278,17
19,8,6,1.8,1.4,19.96019752998959,0.7606560620771711,12
20,9,5,1.8,1.4,19.90450277871766,0.8693512360120554,12
21,11,5,2.0,1.4,19.877772333206103,0.7971272388896613,11
22,11,7,1.4,1.4,19.737494409289614,0.7251404296865038,19
23,11,5,1.8,1.4,19.713898361016646,0.7931714449884939,13
24,9,6,1.6,1.4,19.651912948277324,0.6197011953690372,16
25,8,7,1.6,1.4,19.51157219321305,0.6443094468534841,16
26,8,6,1.6,1.4,19.480729352020347,0.6379573072849668,17
27,11,6,2.0,1.4,19.35387313348742,0.7921100808090535,11
28,9,5,1.2,1.4,19.333558387083137,0.617602301440159,21
29,11,9,1.2,1.6,19.20557783655374,0.690292618588121,18
30,11,10,1.2,1.6,18.86194200424301,0.6745772913177641,18
31,11,5,1.2,1.4,18.766910506063866,0.6075818191196,23
32,11,8,1.2,1.6,18.762630994460046,0.6830986915423025,18
33,11,6,1.2,1.6,18.717084339620783,0.6812584426415853,18
34,9,5,1.2,1.2,18.68067681234941,0.9416219161180188,28
35,9,10,1.2,1.6,18.671873026698226,0.5525639084714138,17
36,8,9,1.0,1.4,18.541346406286383,0.4914180631583098,24
37,3,10,1.6,1.0,18.30798403284087,1.7378107536693084,5
38,11,5,1.0,1.4,18.284657765948342,0.5561213051845759,25
39,11,6,1.8,1.4,18.276766108837887,0.7318642976664815,14
40,3,7,1.6,1.0,18.21122076245446,1.7786224729563893,4
41,3,9,1.6,1.0,18.21122076245446,1.7786224729563893,4
42,3,8,1.6,1.0,18.21122076245446,1.7786224729563893,4
43,9,6,1.2,1.2,18.174062959517503,0.910302079976496,28
44,9,6,1.4,1.4,18.166380167635108,0.4983520494317867,18
45,8,9,1.2,1.4,18.06770041361973,0.4355339252606941,22
46,8,9,2.0,1.4,18.058129029552667,0.6332013430728782,12
47,8,7,1.0,1.4,18.01113563662133,0.4838025085362942,24
48,7,5,1.6,1.4,18.004774409937248,0.8126993456331592,12
49,14,15,1.8,1.6,17.940441887152257,0.6647150362876487,15
