,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,3,5,1.2,1.0,16.179595059321315,1.3861852867542277,9
1,6,8,1.2,1.2,11.90602236065666,0.961037421892787,17
2,6,7,1.2,1.2,11.90602236065666,0.961037421892787,17
3,5,7,1.2,1.2,11.589890904473336,1.0093739667038164,14
4,6,6,1.2,1.2,11.351143392063504,1.0691967829925872,17
5,5,6,1.2,1.2,10.799542280852451,0.9220405955014044,15
6,9,10,1.2,1.4,10.619768550607594,0.9678230895131156,17
7,6,5,1.2,1.2,10.496776492796204,0.9525342930860669,17
8,5,8,1.4,1.2,10.047179883994325,0.9352651976707352,12
9,3,6,1.2,1.0,9.994972404663075,1.1474828441333145,9
10,3,7,1.2,1.0,9.994972404663075,1.1474828441333145,9
11,9,15,1.2,1.4,9.99414796565021,0.8105585079555195,19
12,5,5,1.2,1.2,9.949661908585211,0.8184591241259546,15
13,7,5,1.4,1.2,9.869471675208969,0.890578846468391,16
14,9,14,1.2,1.4,9.837924060093547,0.8006768617408261,19
15,10,9,1.2,1.4,9.80741645198914,0.8233320555043736,19
16,5,8,1.2,1.2,9.599325860240974,0.8036996869398149,16
17,9,12,1.2,1.4,9.573514775594298,0.8225967916080026,18
18,9,11,1.2,1.4,9.573514775594298,0.8225967916080026,18
19,10,9,1.2,1.2,9.530726099064625,1.0031717321821405,22
20,10,10,1.2,1.4,9.471081064655232,0.8143721808491547,19
21,6,9,1.2,1.2,9.427253409839796,0.7960677394454722,19
22,10,11,1.2,1.4,9.41697670586697,0.7678689016498993,19
23,10,11,1.2,1.2,9.301370624308262,0.948687858975776,22
24,9,10,1.2,1.2,9.273663304100744,1.0048573402914402,20
25,9,14,1.2,1.2,9.13291565376226,0.7686758569832984,21
26,9,15,1.2,1.2,9.13291565376226,0.7686758569832984,21
27,4,6,1.0,1.0,9.074646801446544,0.6029829679932448,19
28,9,16,1.2,1.2,9.010474585423854,0.7404347001522862,21
29,5,7,1.4,1.2,9.008040761287903,0.7629148039145156,12
30,8,8,2.0,1.2,8.968060443667802,1.140516565674012,10
31,8,5,1.4,1.2,8.929642501066109,0.9172359578127318,18
32,4,10,1.6,1.0,8.885219296972359,0.9082361235682682,11
33,4,11,1.6,1.0,8.885219296972359,0.9082361235682682,11
34,10,10,1.2,1.2,8.863631983775932,0.9396766996840474,22
35,9,13,1.2,1.4,8.76277278999682,0.6640410990295519,19
36,6,12,1.2,1.2,8.736806680269611,0.7360744582569224,19
37,6,11,1.2,1.2,8.736806680269611,0.7360744582569224,19
38,8,6,1.8,1.2,8.675167551990763,1.0365631527226749,11
39,5,6,1.6,1.2,8.636332913673009,1.1891014705162386,9
40,7,5,1.2,1.2,8.614562598082086,0.7680684389904293,20
41,10,6,1.2,1.0,8.574025003226911,0.8710861376093453,28
42,10,13,1.2,1.2,8.531781056981242,0.8594234268576154,22
43,7,6,1.4,1.2,8.461662241074368,0.851399215500494,17
44,4,12,1.6,1.0,8.453141318950136,0.8514504807937797,12
45,6,7,1.2,1.0,8.450704038294615,0.8948137240154352,23
46,5,9,1.4,1.2,8.425763688045834,0.7098258224657914,13
47,10,12,1.2,1.2,8.41239840543843,0.8594234268576154,22
48,7,6,1.4,1.4,8.38624297868453,0.7398061154317934,14
49,6,5,1.6,1.2,8.347775969832341,0.9113026768196172,11
