,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,2,17,1.0,1.0,22.401244027616464,3.083080872253138,4
1,2,17,1.2,1.0,22.401244027616464,3.083080872253138,4
2,5,9,1.8,1.4,21.40635841959311,1.6494986119661312,6
3,2,13,1.0,1.0,21.274194150173248,2.897153461818005,4
4,2,16,1.2,1.0,21.274194150173248,2.897153461818005,4
5,2,16,1.0,1.0,21.274194150173248,2.897153461818005,4
6,2,12,1.0,1.0,21.274194150173248,2.897153461818005,4
7,2,14,1.2,1.0,21.274194150173248,2.897153461818005,4
8,2,13,1.2,1.0,21.274194150173248,2.897153461818005,4
9,2,15,1.0,1.0,21.274194150173248,2.897153461818005,4
10,2,14,1.0,1.0,21.274194150173248,2.897153461818005,4
11,2,15,1.2,1.0,21.274194150173248,2.897153461818005,4
12,2,12,1.2,1.0,21.274194150173248,2.897153461818005,4
13,6,9,2.0,1.6,20.43179157322162,1.5474679801911324,6
14,6,9,2.0,1.4,20.43179157322162,1.5474679801911324,6
15,11,6,2.0,1.2,20.20222380301465,1.7352853887386952,14
16,3,17,1.8,1.2,20.096364553401315,3.35195625585413,4
17,3,16,1.8,1.2,20.096364553401315,3.35195625585413,4
18,4,9,1.6,1.2,20.03728538464967,1.7186503206009014,6
19,7,6,1.8,1.6,19.738298513132296,1.2322109733796471,9
20,4,9,1.6,1.4,19.606096554803585,1.3770810356491492,6
21,2,10,1.0,1.0,19.16622183618017,2.129569814758124,4
22,2,9,1.0,1.0,19.16622183618017,2.129569814758124,4
23,2,11,1.0,1.0,19.16622183618017,2.129569814758124,4
24,3,14,1.6,1.2,19.152057043936363,2.3293562488214152,5
25,3,13,1.6,1.2,19.152057043936363,2.3293562488214152,5
26,3,12,1.6,1.2,19.152057043936363,2.3293562488214152,5
27,6,12,2.0,1.4,18.989604957113585,1.2065092904232182,7
28,6,11,2.0,1.4,18.989604957113585,1.2065092904232182,7
29,3,16,1.6,1.2,18.92587218960688,2.109535228801067,5
30,4,15,2.0,1.4,18.72794484535144,3.0970149361467363,4
31,4,16,2.0,1.4,18.72794484535144,3.0970149361467363,4
32,4,12,1.6,1.4,18.69614871961359,1.1285413313542598,7
33,4,9,1.6,1.6,18.613723594613685,1.357254431965487,5
34,3,10,1.4,1.2,18.522202641081748,2.157313393391433,5
35,3,13,1.4,1.2,18.522202641081748,2.157313393391433,5
36,3,9,1.4,1.2,18.522202641081748,2.157313393391433,5
37,3,11,1.4,1.2,18.522202641081748,2.157313393391433,5
38,4,15,1.8,1.4,18.522202641081748,2.157313393391433,5
39,3,12,1.4,1.2,18.522202641081748,2.157313393391433,5
40,4,16,1.8,1.4,18.522202641081748,2.157313393391433,5
41,13,6,1.8,1.0,18.480528701211227,1.5684005890072434,20
42,11,6,1.8,1.2,18.40564781906138,1.2724378625415005,19
43,6,12,2.0,1.6,18.388496627090976,1.1267411318537566,7
44,5,10,1.8,1.4,18.388496627090976,1.1267411318537566,7
45,6,13,2.0,1.6,18.388496627090976,1.1267411318537566,7
46,6,11,2.0,1.6,18.388496627090976,1.1267411318537566,7
47,6,10,2.0,1.6,18.278459874206625,1.1267411318537566,7
48,6,10,2.0,1.4,18.278459874206625,1.1267411318537566,7
49,11,5,1.8,1.2,18.25386446008877,1.3025694389625222,17
