,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,3,5,1.2,1.6,21.082055525385694,1.8339893863845171,2
1,3,5,1.2,1.4,21.082055525385694,1.8339893863845171,2
2,7,14,1.8,1.2,20.548815261950384,1.2523296292815012,10
3,7,15,1.8,1.2,20.548815261950384,1.2523296292815012,10
4,6,5,1.6,1.8,19.92291337660068,1.4492024923023847,3
5,3,6,1.2,1.4,19.896809606839277,1.7361554933202492,2
6,3,6,1.2,1.6,19.896809606839277,1.7361554933202492,2
7,3,9,1.4,1.8,19.491714422105545,1.914337451077042,2
8,3,10,1.4,1.8,19.491714422105545,1.914337451077042,2
9,3,10,1.4,1.6,19.491714422105545,1.914337451077042,2
10,2,12,1.0,1.2,19.491714422105545,1.914337451077042,2
11,2,13,1.0,1.2,19.491714422105545,1.914337451077042,2
12,2,11,1.0,1.2,19.491714422105545,1.914337451077042,2
13,3,9,1.4,1.6,19.491714422105545,1.914337451077042,2
14,8,13,2.0,1.2,19.465292107806917,1.1544449702990416,9
15,8,13,1.8,1.2,19.341463602103317,1.121653539980149,13
16,8,12,1.8,1.2,18.406583704231323,1.1017208053228338,12
17,3,11,1.4,1.6,18.322076468333066,1.7955772888210169,2
18,3,12,1.4,1.6,18.322076468333066,1.7955772888210169,2
19,3,12,1.4,1.8,18.322076468333066,1.7955772888210169,2
20,3,16,1.4,1.8,18.322076468333066,1.7955772888210169,2
21,3,11,1.4,1.8,18.322076468333066,1.7955772888210169,2
22,3,13,1.4,1.8,18.322076468333066,1.7955772888210169,2
23,3,14,1.4,1.8,18.322076468333066,1.7955772888210169,2
24,3,15,1.4,1.8,18.322076468333066,1.7955772888210169,2
25,6,12,1.8,1.2,18.177052102434608,1.0855976208188705,9
26,7,17,1.8,1.2,17.887638079827692,1.1561453163326063,10
27,7,16,1.8,1.2,17.887638079827692,1.1561453163326063,10
28,8,17,2.0,1.2,17.827643531405972,1.1756273486686493,9
29,8,14,2.0,1.2,17.827643531405972,1.1756273486686493,9
30,8,16,2.0,1.2,17.827643531405972,1.1756273486686493,9
31,8,15,2.0,1.2,17.827643531405972,1.1756273486686493,9
32,8,11,1.8,1.2,17.81229146375066,1.0828237292204688,12
33,8,10,1.8,1.2,17.81229146375066,1.0828237292204688,12
34,13,10,1.8,1.6,17.446325248868536,0.6614195442335251,16
35,9,17,2.0,1.4,17.37785475230538,1.0833304209454266,9
36,9,16,1.8,1.4,16.878594841107525,1.0481580306344531,12
37,3,12,1.2,1.8,16.818418535174114,1.7361554933202492,2
38,3,12,1.2,1.6,16.818418535174114,1.7361554933202492,2
39,3,7,1.2,1.4,16.818418535174114,1.7361554933202492,2
40,3,7,1.2,1.6,16.818418535174114,1.7361554933202492,2
41,4,6,1.4,1.8,16.818418535174114,1.7361554933202492,2
42,3,10,1.2,1.8,16.818418535174114,1.7361554933202492,2
43,3,8,1.2,1.6,16.818418535174114,1.7361554933202492,2
44,3,9,1.2,1.6,16.818418535174114,1.7361554933202492,2
45,3,9,1.2,1.8,16.818418535174114,1.7361554933202492,2
46,3,5,1.0,1.4,16.818418535174114,1.7361554933202492,2
47,3,10,1.2,1.6,16.818418535174114,1.7361554933202492,2
48,3,8,1.2,1.8,16.818418535174114,1.7361554933202492,2
49,3,5,1.0,1.6,16.818418535174114,1.7361554933202492,2
