,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,2,8,1.4,1.0,2.501248329154776,0.0,1
1,2,9,1.4,1.0,2.501248329154776,0.0,1
2,3,5,1.8,1.2,2.501248329154776,0.0,1
3,3,5,1.8,1.4,2.501248329154776,0.0,1
4,2,12,1.6,1.2,2.501248329154776,0.0,1
5,2,12,1.6,1.0,2.501248329154776,0.0,1
6,3,5,1.8,1.0,2.501248329154776,0.0,1
7,2,9,1.4,1.6,2.136940595197286,0.0,0
8,2,10,1.4,1.6,2.136940595197286,0.0,0
9,2,13,1.6,1.6,2.136940595197286,0.0,0
10,2,13,1.4,2.0,2.136940595197286,0.0,0
11,2,13,1.4,1.8,2.136940595197286,0.0,0
12,2,14,1.6,2.0,2.136940595197286,0.0,0
13,2,14,1.6,1.8,2.136940595197286,0.0,0
14,2,13,1.4,1.6,2.136940595197286,0.0,0
15,2,17,1.4,1.8,2.136940595197286,0.0,0
16,2,9,1.4,1.4,2.136940595197286,0.0,0
17,2,17,1.6,1.8,2.136940595197286,0.0,0
18,2,17,1.6,2.0,2.136940595197286,0.0,0
19,2,10,1.4,1.8,2.136940595197286,0.0,0
20,2,10,1.4,2.0,2.136940595197286,0.0,0
21,2,14,1.4,2.0,2.136940595197286,0.0,0
22,2,14,1.4,1.8,2.136940595197286,0.0,0
23,2,16,1.6,2.0,2.136940595197286,0.0,0
24,2,16,1.6,1.8,2.136940595197286,0.0,0
25,2,16,1.4,2.0,2.136940595197286,0.0,0
26,2,16,1.4,1.8,2.136940595197286,0.0,0
27,2,13,1.6,1.8,2.136940595197286,0.0,0
28,2,12,1.6,2.0,2.136940595197286,0.0,0
29,2,8,1.4,1.4,2.136940595197286,0.0,0
30,2,8,1.4,1.6,2.136940595197286,0.0,0
31,2,8,1.4,1.8,2.136940595197286,0.0,0
32,2,8,1.4,2.0,2.136940595197286,0.0,0
33,2,13,1.6,2.0,2.136940595197286,0.0,0
34,2,11,1.4,2.0,2.136940595197286,0.0,0
35,2,15,1.6,2.0,2.136940595197286,0.0,0
36,2,15,1.6,1.8,2.136940595197286,0.0,0
37,2,15,1.4,2.0,2.136940595197286,0.0,0
38,2,15,1.4,1.8,2.136940595197286,0.0,0
39,2,9,1.4,1.8,2.136940595197286,0.0,0
40,2,11,1.4,1.8,2.136940595197286,0.0,0
41,2,17,1.4,2.0,2.136940595197286,0.0,0
42,2,9,1.4,2.0,2.136940595197286,0.0,0
43,2,12,1.6,1.8,2.136940595197286,0.0,0
44,2,12,1.4,1.6,2.136940595197286,0.0,0
45,2,12,1.4,1.8,2.136940595197286,0.0,0
46,2,12,1.4,2.0,2.136940595197286,0.0,0
47,2,11,1.4,1.6,2.136940595197286,0.0,0
48,2,12,1.6,1.6,2.136940595197286,0.0,0
49,3,6,1.8,2.0,2.136940595197286,0.0,0
