,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,14,17,1.4,1.6,40.51510115718788,1.354610426574668,18
1,14,17,1.2,1.6,39.68208718860156,1.3485356631890937,19
2,3,7,1.4,2.0,39.58518781141136,0.0,0
3,3,6,1.4,1.8,39.58518781141136,0.0,0
4,3,6,1.4,2.0,39.58518781141136,0.0,0
5,8,12,1.6,2.0,39.3020205719779,1.1359693659647614,7
6,8,12,1.6,1.6,39.17221930168202,1.073000358575214,15
7,13,17,1.2,2.0,39.12394220454728,1.3077638673952714,14
8,14,15,1.4,1.6,38.91548468360678,1.339920414695144,19
9,8,11,1.6,2.0,38.715091537853134,1.1327770788130032,7
10,3,5,1.4,2.0,38.65951301182351,0.0,0
11,3,5,1.4,1.8,38.65951301182351,0.0,0
12,4,5,1.8,2.0,38.65951301182351,0.0,0
13,8,9,1.6,2.0,38.61399154951085,1.7560949842632383,6
14,8,10,1.6,2.0,38.61399154951085,1.7560949842632383,6
15,14,16,1.4,1.6,38.46175956944885,1.3362468246801462,19
16,2,16,1.0,1.8,38.3869873752979,0.0,0
17,2,6,1.0,1.8,38.3869873752979,0.0,0
18,2,6,1.0,1.2,38.3869873752979,0.0,0
19,2,14,1.0,1.6,38.3869873752979,0.0,0
20,2,6,1.0,1.4,38.3869873752979,0.0,0
21,2,6,1.0,1.6,38.3869873752979,0.0,0
22,3,6,1.2,1.8,38.3869873752979,0.0,0
23,2,6,1.0,2.0,38.3869873752979,0.0,0
24,3,8,1.2,2.0,38.3869873752979,0.0,0
25,2,16,1.0,1.6,38.3869873752979,0.0,0
26,2,12,1.0,2.0,38.3869873752979,0.0,0
27,3,6,1.0,1.8,38.3869873752979,0.0,0
28,3,6,1.0,2.0,38.3869873752979,0.0,0
29,3,5,1.2,2.0,38.3869873752979,0.0,0
30,2,16,1.0,2.0,38.3869873752979,0.0,0
31,2,11,1.0,1.4,38.3869873752979,0.0,0
32,2,14,1.0,2.0,38.3869873752979,0.0,0
33,3,5,1.2,1.8,38.3869873752979,0.0,0
34,2,14,1.0,1.4,38.3869873752979,0.0,0
35,2,17,1.0,2.0,38.3869873752979,0.0,0
36,2,9,1.0,1.8,38.3869873752979,0.0,0
37,2,17,1.0,1.8,38.3869873752979,0.0,0
38,2,17,1.0,1.6,38.3869873752979,0.0,0
39,2,9,1.0,1.6,38.3869873752979,0.0,0
40,4,5,1.4,2.0,38.3869873752979,0.0,0
41,4,5,1.2,2.0,38.3869873752979,0.0,0
42,2,9,1.0,1.4,38.3869873752979,0.0,0
43,4,5,1.0,2.0,38.3869873752979,0.0,0
44,2,9,1.0,1.2,38.3869873752979,0.0,0
45,2,11,1.0,2.0,38.3869873752979,0.0,0
46,2,11,1.0,1.8,38.3869873752979,0.0,0
47,3,5,1.0,1.8,38.3869873752979,0.0,0
48,2,11,1.0,1.6,38.3869873752979,0.0,0
49,2,14,1.0,1.8,38.3869873752979,0.0,0
