,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,5,8,1.8,1.6,9.34855714458366,1.892658199149194,4
1,9,5,1.0,1.8,8.899473842696008,0.7489581914966615,17
2,2,16,1.0,1.0,8.413708212956054,1.83386477527178,5
3,2,17,1.0,1.0,8.289435759115927,1.7051676938968483,6
4,5,14,1.8,1.8,8.24620198004434,1.3326243419788582,5
5,5,13,1.8,1.8,8.24620198004434,1.3326243419788582,5
6,5,15,1.8,1.8,8.24620198004434,1.3326243419788582,5
7,3,9,1.2,1.2,8.17065089472367,0.8855490015633953,9
8,3,11,1.2,2.0,8.163847798708487,1.1117711947627722,7
9,3,12,1.2,2.0,8.163847798708487,1.1117711947627722,7
10,3,13,1.2,2.0,8.163847798708487,1.1117711947627722,7
11,3,11,1.2,1.8,8.163847798708487,1.1117711947627722,7
12,6,14,1.8,2.0,8.08665057999417,1.2205065115471865,6
13,6,15,1.8,2.0,8.08665057999417,1.2205065115471865,6
14,6,17,1.8,2.0,8.08665057999417,1.2205065115471865,6
15,6,16,1.8,2.0,8.08665057999417,1.2205065115471865,6
16,3,13,1.2,1.8,8.057553920996357,1.0973742258410897,7
17,3,13,1.2,1.6,8.057553920996357,1.0973742258410897,7
18,3,12,1.2,1.8,8.057553920996357,1.0973742258410897,7
19,3,12,1.2,1.6,8.057553920996357,1.0973742258410897,7
20,3,11,1.2,1.6,8.057553920996357,1.0973742258410897,7
21,6,17,2.0,2.0,8.033359546297804,1.305477312509823,5
22,6,16,2.0,2.0,8.033359546297804,1.305477312509823,5
23,6,14,2.0,2.0,8.033359546297804,1.305477312509823,5
24,6,15,2.0,2.0,8.033359546297804,1.305477312509823,5
25,6,8,1.8,1.8,7.832269975106716,1.254138972268209,5
26,5,12,1.8,1.8,7.741812640755978,2.320022700135746,4
27,5,15,1.8,2.0,7.741812640755978,2.320022700135746,4
28,5,11,1.8,1.8,7.741812640755978,2.320022700135746,4
29,5,16,1.8,2.0,7.741812640755978,2.320022700135746,4
30,5,14,1.8,2.0,7.741812640755978,2.320022700135746,4
31,5,17,1.8,2.0,7.741812640755978,2.320022700135746,4
32,6,13,1.8,1.8,7.719785000839536,1.1716127847427793,6
33,6,11,1.8,1.8,7.719785000839536,1.1716127847427793,6
34,6,12,1.8,1.8,7.719785000839536,1.1716127847427793,6
35,6,11,2.0,1.8,7.671596114636843,1.2377999194814229,5
36,6,12,2.0,1.8,7.671596114636843,1.2377999194814229,5
37,6,13,2.0,1.8,7.671596114636843,1.2377999194814229,5
38,5,8,2.0,1.6,7.5107517185480175,2.5928802110032416,3
39,6,8,1.8,2.0,7.334796225406313,1.9858334818173864,4
40,7,10,1.6,2.0,7.25864929179729,0.6452416508069819,8
41,6,9,2.0,1.8,7.223188034053198,1.305498295944751,4
42,3,10,1.2,1.2,7.217824464181064,0.7723501697956539,10
43,5,10,1.8,1.2,7.201343126182261,2.3376773387494727,4
44,5,17,2.0,2.0,7.169918434936674,2.021829914189861,4
45,9,17,1.8,2.0,7.118084172077841,0.6270933065453577,9
46,9,16,1.8,2.0,7.118084172077841,0.6270933065453577,9
47,3,10,1.2,2.0,7.02887688320877,1.044212076294998,7
48,3,9,1.2,2.0,7.02887688320877,1.044212076294998,7
49,3,10,1.2,1.8,7.02887688320877,1.044212076294998,7
