,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,8,5,1.0,1.0,31.649112508374884,1.4775010243558817,38
1,8,6,1.0,1.0,29.19073628988533,1.4352386435200477,38
2,8,7,1.0,1.0,28.721107380264243,1.403987356849516,38
3,2,16,1.2,1.6,28.13151259173359,0.0,1
4,4,6,1.8,1.8,28.13151259173359,0.0,1
5,2,14,1.2,1.8,28.13151259173359,0.0,1
6,3,15,1.8,2.0,28.13151259173359,0.0,1
7,2,14,1.2,2.0,28.13151259173359,0.0,1
8,2,15,1.2,1.4,28.13151259173359,0.0,1
9,2,15,1.2,1.6,28.13151259173359,0.0,1
10,2,15,1.2,1.8,28.13151259173359,0.0,1
11,2,15,1.2,2.0,28.13151259173359,0.0,1
12,4,7,2.0,2.0,28.13151259173359,0.0,1
13,2,16,1.2,1.8,28.13151259173359,0.0,1
14,2,14,1.2,1.4,28.13151259173359,0.0,1
15,2,16,1.2,2.0,28.13151259173359,0.0,1
16,2,17,1.2,1.6,28.13151259173359,0.0,1
17,4,8,2.0,2.0,28.13151259173359,0.0,1
18,2,17,1.2,1.8,28.13151259173359,0.0,1
19,2,17,1.2,2.0,28.13151259173359,0.0,1
20,3,10,1.6,1.8,28.13151259173359,0.0,1
21,3,10,1.6,2.0,28.13151259173359,0.0,1
22,3,11,1.6,1.8,28.13151259173359,0.0,1
23,2,14,1.2,1.6,28.13151259173359,0.0,1
24,4,6,1.8,2.0,28.13151259173359,0.0,1
25,2,13,1.2,2.0,28.13151259173359,0.0,1
26,2,12,1.2,2.0,28.13151259173359,0.0,1
27,2,13,1.2,1.8,28.13151259173359,0.0,1
28,2,12,1.2,1.4,28.13151259173359,0.0,1
29,2,12,1.2,1.6,28.13151259173359,0.0,1
30,2,12,1.2,1.8,28.13151259173359,0.0,1
31,4,5,1.8,1.6,28.13151259173359,0.0,1
32,3,11,1.6,2.0,28.13151259173359,0.0,1
33,4,5,1.8,1.8,28.13151259173359,0.0,1
34,2,13,1.2,1.4,28.13151259173359,0.0,1
35,2,13,1.2,1.6,28.13151259173359,0.0,1
36,4,5,1.8,2.0,28.13151259173359,0.0,1
37,8,5,1.2,1.0,27.97220096584767,1.4939372515257152,35
38,2,17,1.2,1.4,27.644995783879985,0.6713145833706818,2
39,3,17,1.8,2.0,27.644995783879985,0.6713145833706818,2
40,4,10,2.0,2.0,27.644995783879985,0.6713145833706818,2
41,4,9,2.0,2.0,27.644995783879985,0.6713145833706818,2
42,3,16,1.8,2.0,27.644995783879985,0.6713145833706818,2
43,2,16,1.2,1.4,27.644995783879985,0.6713145833706818,2
44,4,7,2.0,1.8,27.644995783879985,0.6713145833706818,2
45,9,8,1.0,1.0,27.035147276848832,1.5197305053632126,36
46,5,5,1.0,2.0,26.53025483803184,-0.3142121960411234,3
47,7,5,1.0,2.0,26.451037701996533,0.0193349906072649,8
48,12,13,1.0,1.0,26.13584338471865,1.4588535004866483,35
49,13,5,1.2,1.2,25.825860995768974,1.521171705446206,29
