,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,5,8,1.0,1.0,9.00162784718595,0.9593657790170098,29
1,7,8,1.0,1.0,8.952826940041327,0.897873340098124,36
2,8,10,1.0,1.0,8.77423933618303,1.0476837159592054,37
3,7,9,1.0,1.0,8.738589203781897,0.8818412161319323,36
4,5,7,1.0,1.0,8.662957502981858,0.9084843748836472,31
5,5,9,1.0,1.0,8.637298847729348,1.0197296659068733,30
6,7,15,1.6,1.8,8.624583973141617,0.9921019305244728,10
7,7,10,1.0,1.0,8.499771496501687,0.8605405199952056,36
8,7,7,1.0,1.0,8.357492806558154,0.8584663883515816,36
9,6,16,1.0,1.0,8.327335761350295,0.986783117198291,35
10,3,17,1.8,1.2,8.245235941049636,1.4365169074240656,6
11,3,16,1.8,1.2,8.245235941049636,1.4365169074240656,6
12,8,16,1.0,1.0,8.069838164882972,0.9852235400336882,39
13,3,15,1.8,1.0,8.005986865871284,1.5340761363428053,8
14,3,16,1.8,1.0,8.005986865871284,1.5340761363428053,8
15,7,11,1.6,1.2,7.78694140189938,1.043960475005162,18
16,7,12,1.6,1.2,7.78694140189938,1.043960475005162,18
17,7,13,1.6,1.2,7.78694140189938,1.043960475005162,18
18,7,14,1.6,1.2,7.78694140189938,1.043960475005162,18
19,8,11,1.0,1.0,7.697604782609563,0.9844177839480198,38
20,6,17,1.0,1.0,7.674390598820239,0.870518783833914,35
21,7,11,1.0,1.0,7.587923204349181,0.7822658437676754,37
22,6,15,1.0,1.0,7.409550172691591,0.877105888485378,35
23,8,9,1.0,1.0,7.253929038270436,0.857328046079792,38
24,4,7,1.0,1.0,7.029754078227825,0.7252514210616735,23
25,9,8,1.0,1.0,6.998805476395971,0.8540120463667618,39
26,9,9,1.0,1.0,6.998805476395971,0.8540120463667618,39
27,7,17,1.0,1.0,6.9966418508616455,0.7425542931058412,37
28,2,8,1.6,1.6,6.916396528474171,0.0,0
29,2,8,1.4,2.0,6.916396528474171,0.0,0
30,2,9,1.6,1.6,6.916396528474171,0.0,0
31,2,9,1.6,1.4,6.916396528474171,0.0,0
32,2,9,1.4,2.0,6.916396528474171,0.0,0
33,2,9,1.4,1.8,6.916396528474171,0.0,0
34,2,8,1.6,1.4,6.916396528474171,0.0,0
35,2,8,1.6,2.0,6.916396528474171,0.0,0
36,2,8,1.6,1.8,6.916396528474171,0.0,0
37,2,9,1.2,1.8,6.916396528474171,0.0,0
38,2,8,1.8,1.4,6.916396528474171,0.0,0
39,2,8,1.8,1.6,6.916396528474171,0.0,0
40,2,8,1.8,1.8,6.916396528474171,0.0,0
41,2,8,1.8,2.0,6.916396528474171,0.0,0
42,2,9,1.2,1.4,6.916396528474171,0.0,0
43,2,9,1.4,1.4,6.916396528474171,0.0,0
44,2,9,1.2,1.6,6.916396528474171,0.0,0
45,2,9,1.6,1.8,6.916396528474171,0.0,0
46,2,9,1.2,2.0,6.916396528474171,0.0,0
47,2,9,1.4,1.6,6.916396528474171,0.0,0
48,2,17,1.8,2.0,6.916396528474171,0.0,0
49,2,9,1.6,2.0,6.916396528474171,0.0,0
