,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,4,8,1.0,1.0,21.67298914429596,1.5716613134319328,27
1,12,10,1.6,1.0,21.44891488061195,1.8562879591813943,28
2,12,11,1.6,1.0,20.631032937135775,1.8267856753348108,28
3,12,12,1.6,1.0,20.631032937135775,1.8267856753348108,28
4,9,12,1.2,1.4,20.507451200351763,1.325765145862004,26
5,9,11,1.2,1.4,20.507451200351763,1.325765145862004,26
6,9,10,1.2,1.4,20.50492094589155,1.325749341831851,26
7,12,7,1.6,1.0,20.31339892822927,1.797958111733894,29
8,12,8,1.6,1.0,20.216751033530013,1.7670009737925894,29
9,10,17,1.6,1.4,20.11798866751448,1.478741331764225,22
10,12,9,1.6,1.0,20.097409195676438,1.739664362741212,29
11,9,14,1.2,1.4,20.064983731609438,1.2600594033667618,27
12,12,13,1.6,1.0,20.063021448288925,1.805168717743108,28
13,9,13,1.2,1.4,20.056401770903594,1.2813753122660911,26
14,12,5,1.6,1.0,19.929352404328235,1.7143478682191402,29
15,3,15,2.0,1.2,19.84299489806309,1.684231435903328,3
16,3,10,1.8,1.2,19.84299489806309,1.684231435903328,3
17,3,16,2.0,1.2,19.84299489806309,1.684231435903328,3
18,11,10,1.2,1.0,19.7914013550115,1.5325315338047554,37
19,8,13,1.2,1.4,19.7373559727163,1.407498166952429,24
20,7,16,1.2,1.0,19.71009215132948,1.6047330668211897,34
21,8,11,1.6,1.4,19.70621295852702,1.4050505741337975,19
22,11,13,1.6,1.0,19.663997926424976,1.715041382556929,28
23,11,12,1.6,1.0,19.663997926424976,1.715041382556929,28
24,12,14,1.6,1.0,19.60434225127505,1.771889616267672,28
25,7,17,1.2,1.0,19.404481505501,1.5855560671812368,33
26,4,7,1.0,1.0,19.37031322282085,1.5277458921398768,25
27,8,12,1.2,1.4,19.348980319872656,1.2847794100407977,24
28,13,7,1.2,1.0,19.279328884075777,1.5326116951522275,36
29,12,12,1.4,1.0,19.23453528420269,1.600357971653175,32
30,8,14,1.2,1.4,19.18595366620764,1.3692322648507045,24
31,8,10,1.6,1.4,19.087126800214765,1.3862599689494144,19
32,12,13,1.4,1.0,19.001827144179803,1.5916261414090542,32
33,12,8,1.4,1.0,18.99080122962115,1.5098487493642094,31
34,10,17,1.8,1.4,18.979010968609757,1.566455841120825,19
35,9,17,1.6,1.4,18.95246394390396,1.4473801163353304,22
36,3,15,1.8,1.2,18.90631779290564,1.464783839296286,4
37,3,11,1.8,1.2,18.90631779290564,1.464783839296286,4
38,3,12,1.6,1.2,18.90631779290564,1.464783839296286,4
39,3,12,1.8,1.2,18.90631779290564,1.464783839296286,4
40,3,16,1.8,1.2,18.90631779290564,1.464783839296286,4
41,3,13,1.6,1.2,18.90631779290564,1.464783839296286,4
42,3,15,1.6,1.2,18.90631779290564,1.464783839296286,4
43,3,13,1.8,1.2,18.90631779290564,1.464783839296286,4
44,3,14,1.6,1.2,18.90631779290564,1.464783839296286,4
45,3,14,1.8,1.2,18.90631779290564,1.464783839296286,4
46,3,14,2.0,1.2,18.8970068869147,1.684711570551944,3
47,3,11,2.0,1.2,18.8970068869147,1.684711570551944,3
48,3,12,2.0,1.2,18.8970068869147,1.684711570551944,3
49,3,13,2.0,1.2,18.8970068869147,1.684711570551944,3
