,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,6,17,1.6,1.2,19.465082825921552,1.143006498879878,18
1,6,16,1.6,1.2,18.65500695771353,1.062688023711797,19
2,9,10,1.2,1.4,18.341186728905072,1.0448675888388288,26
3,6,15,1.6,1.2,18.205080659409926,1.0515262708888664,19
4,9,6,1.4,1.4,17.547346784006674,1.1407625809296964,22
5,7,12,1.6,1.2,17.099237037404023,1.0572093608669562,20
6,7,17,1.6,1.2,17.04542892274869,0.8903511692922527,21
7,7,16,1.6,1.2,17.04542892274869,0.8903511692922527,21
8,7,14,1.6,1.2,16.858823937341956,0.9015870491105452,21
9,7,15,1.6,1.2,16.601616355237038,0.8793220158741899,21
10,8,16,2.0,1.2,16.424006791528818,1.1331349445401566,17
11,7,17,1.4,1.2,16.34349642210348,0.7758777713228332,23
12,7,10,1.6,1.2,16.237031032224145,0.977764597567084,20
13,7,11,1.6,1.2,16.237031032224145,0.977764597567084,20
14,11,12,2.0,1.2,16.136560650279385,1.1423526092201175,19
15,11,13,2.0,1.2,16.136560650279385,1.1423526092201175,19
16,11,14,2.0,1.2,16.136560650279385,1.1423526092201175,19
17,8,15,2.0,1.2,16.01781809365668,1.080841903489813,17
18,11,16,2.0,1.2,16.01466377102055,1.1368174110043077,19
19,11,15,2.0,1.2,16.01466377102055,1.1368174110043077,19
20,11,17,2.0,1.2,16.01466377102055,1.1368174110043077,19
21,8,5,1.6,1.0,15.761195458931832,1.0141167799303883,22
22,8,14,2.0,1.2,15.722316968583518,0.9980094604829916,17
23,8,13,2.0,1.2,15.722316968583518,0.9980094604829916,17
24,9,8,1.8,1.2,15.674155409051856,1.056991768889011,19
25,8,12,2.0,1.2,15.4807503933772,1.0050454365413894,17
26,12,16,2.0,1.2,15.411483657855008,1.106931294390369,19
27,12,17,2.0,1.2,15.411483657855008,1.106931294390369,19
28,11,11,2.0,1.2,15.343643359398444,1.038631366101584,19
29,7,6,1.4,1.0,15.24254552193225,0.7400534058052364,27
30,9,10,1.4,1.4,15.23008344779275,0.8826863323684173,24
31,7,15,2.0,1.2,15.221275319401222,1.255703514785904,16
32,9,10,1.2,1.6,15.10670478330659,0.9004837807301476,23
33,6,12,2.0,1.2,15.08611113546167,1.511082320399752,13
34,8,14,1.6,1.2,15.057813032344452,0.818698187249858,23
35,8,13,1.6,1.2,15.057813032344452,0.818698187249858,23
36,8,12,1.6,1.2,15.034212285892878,0.9684755444475206,22
37,3,17,1.8,1.0,14.959860442239927,1.749847238004829,6
38,6,16,1.4,1.2,14.915755146434506,0.7806429000275573,22
39,6,17,1.4,1.2,14.915755146434506,0.7806429000275573,22
40,8,6,1.6,1.0,14.889584719485477,0.95463752910211,23
41,6,17,1.8,1.2,14.872235538364317,0.957071658040488,17
42,6,16,1.8,1.2,14.872235538364317,0.957071658040488,17
43,7,13,1.6,1.2,14.850427243220675,0.8442427929335425,21
44,12,9,2.0,1.0,14.662367618481342,1.201601670767782,20
45,9,7,1.4,1.4,14.630397057282254,1.0081165743628522,23
46,9,9,1.2,1.4,14.59433504613202,0.9303974830804884,25
47,8,9,1.6,1.2,14.584345009637143,0.9648481897837512,22
48,8,8,1.6,1.2,14.557503498486806,0.9116413538454966,21
49,8,7,1.6,1.2,14.557503498486806,0.9116413538454966,21
