,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,2,10,1.0,1.4,10.76760187070007,0.0,0
1,2,13,1.0,1.8,10.76760187070007,0.0,0
2,2,15,1.2,1.4,10.76760187070007,0.0,0
3,2,12,1.0,1.2,10.76760187070007,0.0,0
4,2,8,1.0,1.2,10.76760187070007,0.0,0
5,2,13,1.0,1.4,10.76760187070007,0.0,0
6,2,15,1.0,2.0,10.76760187070007,0.0,0
7,2,15,1.0,1.8,10.76760187070007,0.0,0
8,2,9,1.0,1.2,10.76760187070007,0.0,0
9,2,9,1.0,1.4,10.76760187070007,0.0,0
10,2,13,1.0,1.6,10.76760187070007,0.0,0
11,2,15,1.0,1.6,10.76760187070007,0.0,0
12,2,9,1.0,1.6,10.76760187070007,0.0,0
13,2,9,1.0,1.8,10.76760187070007,0.0,0
14,2,9,1.0,2.0,10.76760187070007,0.0,0
15,2,15,1.0,1.4,10.76760187070007,0.0,0
16,2,11,1.2,2.0,10.76760187070007,0.0,0
17,2,17,1.2,1.4,10.76760187070007,0.0,0
18,2,17,1.2,1.6,10.76760187070007,0.0,0
19,2,17,1.2,1.8,10.76760187070007,0.0,0
20,2,17,1.2,2.0,10.76760187070007,0.0,0
21,3,9,1.6,2.0,10.76760187070007,0.0,0
22,2,9,1.2,1.2,10.76760187070007,0.0,0
23,2,16,1.2,2.0,10.76760187070007,0.0,0
24,2,16,1.2,1.8,10.76760187070007,0.0,0
25,2,16,1.2,1.6,10.76760187070007,0.0,0
26,2,12,1.2,1.6,10.76760187070007,0.0,0
27,2,8,1.0,1.4,10.76760187070007,0.0,0
28,2,8,1.0,1.6,10.76760187070007,0.0,0
29,2,8,1.0,1.8,10.76760187070007,0.0,0
30,2,8,1.0,2.0,10.76760187070007,0.0,0
31,2,15,1.2,1.8,10.76760187070007,0.0,0
32,2,15,1.2,1.6,10.76760187070007,0.0,0
33,2,12,1.2,2.0,10.76760187070007,0.0,0
34,2,12,1.2,1.8,10.76760187070007,0.0,0
35,3,10,1.6,2.0,10.76760187070007,0.0,0
36,2,12,1.2,1.4,10.76760187070007,0.0,0
37,2,16,1.2,1.4,10.76760187070007,0.0,0
38,2,12,1.2,1.2,10.76760187070007,0.0,0
39,2,12,1.0,2.0,10.76760187070007,0.0,0
40,2,16,1.0,1.4,10.76760187070007,0.0,0
41,2,12,1.0,1.8,10.76760187070007,0.0,0
42,2,16,1.0,1.6,10.76760187070007,0.0,0
43,2,16,1.0,1.8,10.76760187070007,0.0,0
44,2,16,1.0,2.0,10.76760187070007,0.0,0
45,2,12,1.0,1.6,10.76760187070007,0.0,0
46,2,12,1.0,1.4,10.76760187070007,0.0,0
47,2,6,1.0,2.0,10.76760187070007,0.0,0
48,2,6,1.0,1.8,10.76760187070007,0.0,0
49,2,11,1.0,1.8,10.76760187070007,0.0,0
