,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,7,7,2.0,1.8,14.409662771000232,1.8249354280308665,6
1,3,8,1.2,1.0,13.798916392560646,1.0294328119442604,9
2,3,10,1.4,1.2,13.728659643425283,1.5307101113129673,4
3,3,10,1.2,1.2,13.68274695708656,1.2753753360109006,6
4,3,14,1.2,1.0,13.58660165443872,1.7670404337203405,10
5,3,11,1.4,1.2,13.52147806382244,1.4995906793125775,4
6,3,12,1.2,1.2,13.475656266989272,1.2551372255843147,6
7,3,11,1.2,1.2,13.475656266989272,1.2551372255843147,6
8,3,12,1.4,1.2,13.367050344642612,1.4995906793125775,4
9,3,9,1.2,1.0,13.271007941576883,0.9948638168590044,10
10,3,8,1.4,1.0,12.620992825605612,1.007843168052404,6
11,3,9,1.4,1.0,12.620992825605612,1.007843168052404,6
12,7,6,2.0,1.8,12.562232146488656,1.696821425530787,6
13,3,13,1.2,1.2,12.484545440614884,1.1767613125647394,6
14,3,5,1.0,1.8,12.11649700620527,1.3945195284703489,2
15,3,5,1.0,2.0,12.11649700620527,1.3945195284703489,2
16,3,8,1.2,2.0,11.414320900274166,1.009415726438341,2
17,3,5,1.2,2.0,11.413460910979802,1.009415726438341,2
18,3,5,1.2,1.8,11.413460910979802,1.009415726438341,2
19,3,12,1.2,1.0,11.303388296464506,1.2874755501755648,11
20,3,11,1.2,1.0,11.303388296464506,1.2874755501755648,11
21,3,13,1.2,1.0,11.190680321737092,1.285093642816827,10
22,3,6,1.8,1.0,11.120554530788771,0.0,1
23,3,5,1.8,1.0,11.120554530788771,0.0,1
24,3,6,1.2,1.8,11.087894020181473,1.009415726438341,2
25,3,6,1.2,2.0,11.087894020181473,1.009415726438341,2
26,3,7,1.2,2.0,11.087894020181473,1.009415726438341,2
27,3,8,1.4,2.0,11.087894020181473,1.009415726438341,2
28,3,5,1.0,1.0,10.857506304410949,0.7997528450048024,11
29,3,13,1.4,1.2,10.61244681368452,1.3034562500370162,4
30,4,13,1.8,1.4,10.5400787579252,1.3150178549410376,5
31,4,14,1.8,1.4,10.5400787579252,1.3150178549410376,5
32,3,14,1.2,1.2,10.50063347989331,0.6765507765929967,8
33,8,5,2.0,2.0,10.47208360988708,1.321236484922052,6
34,6,5,2.0,2.0,10.433456583238351,1.461112384119757,3
35,4,15,1.8,1.4,10.389709599818795,1.3150178549410376,5
36,3,15,1.4,1.2,10.1789602667484,0.9010754554729654,6
37,3,14,1.4,1.2,10.1789602667484,0.9010754554729654,6
38,4,11,1.6,1.4,10.156203752400511,1.1907731368502266,5
39,3,5,1.0,1.2,10.118611694589722,1.3518641995460576,4
40,7,7,2.0,1.6,9.719565401328154,1.2612514892577744,8
41,3,5,1.6,1.0,9.712581067291694,0.9407240654914386,3
42,3,14,1.6,1.2,9.698655056532628,1.0183303247986468,5
43,3,15,1.6,1.2,9.698655056532628,1.0183303247986468,5
44,3,8,1.2,1.2,9.508322002393223,1.1852230850048409,5
45,6,5,1.8,2.0,9.482025057631,1.318310563917184,4
46,3,16,1.4,1.0,9.467718324620106,1.2804581777706767,7
47,3,15,1.4,1.0,9.467718324620106,1.2804581777706767,7
48,3,17,1.4,1.0,9.467718324620106,1.2804581777706767,7
49,3,14,1.4,1.0,9.467718324620106,1.2804581777706767,7
