,ma_period,atr_period,up_line,down_line,annual_return,sqn,trades
0,4,5,1.6,2.0,55.91890998479481,1.727890258197009,2
1,4,6,1.6,2.0,55.91890998479481,1.727890258197009,2
2,4,6,1.8,2.0,54.76359165620818,1.7510341498714832,2
3,3,7,1.4,2.0,54.76359165620818,1.7510341498714832,2
4,3,7,1.4,1.8,54.76359165620818,1.7510341498714832,2
5,3,8,1.4,2.0,54.76359165620818,1.7510341498714832,2
6,4,8,1.4,1.4,51.93200444707967,1.5618754729488105,6
7,3,5,1.2,1.8,51.74707363319979,1.6960726076223462,2
8,3,6,1.2,1.8,51.74707363319979,1.6960726076223462,2
9,3,7,1.2,1.8,51.74707363319979,1.6960726076223462,2
10,3,7,1.2,2.0,51.74707363319979,1.6960726076223462,2
11,3,9,1.2,2.0,51.74707363319979,1.6960726076223462,2
12,4,5,1.4,2.0,51.74707363319979,1.6960726076223462,2
13,3,10,1.2,2.0,51.74707363319979,1.6960726076223462,2
14,3,8,1.2,2.0,51.74707363319979,1.6960726076223462,2
15,4,6,1.4,2.0,51.74707363319979,1.6960726076223462,2
16,3,5,1.2,2.0,51.46330940317617,0.0,1
17,3,6,1.2,2.0,51.46330940317617,0.0,1
18,4,8,1.8,1.4,51.15554116494546,1.7079768058180549,5
19,2,17,1.0,1.6,50.76826642393162,1.713870368537303,2
20,2,14,1.0,1.4,50.76826642393162,1.713870368537303,2
21,2,8,1.0,1.4,50.76826642393162,1.713870368537303,2
22,2,8,1.0,1.2,50.76826642393162,1.713870368537303,2
23,2,15,1.0,1.4,50.76826642393162,1.713870368537303,2
24,2,12,1.0,1.6,50.76826642393162,1.713870368537303,2
25,2,12,1.0,1.4,50.76826642393162,1.713870368537303,2
26,2,13,1.0,1.6,50.76826642393162,1.713870368537303,2
27,2,13,1.0,1.4,50.76826642393162,1.713870368537303,2
28,2,14,1.0,1.6,50.76826642393162,1.713870368537303,2
29,2,11,1.0,1.4,50.76826642393162,1.713870368537303,2
30,2,11,1.0,1.6,50.76826642393162,1.713870368537303,2
31,2,9,1.0,1.4,50.76826642393162,1.713870368537303,2
32,2,17,1.0,1.8,50.76826642393162,1.713870368537303,2
33,2,17,1.0,1.4,50.76826642393162,1.713870368537303,2
34,2,16,1.0,1.4,50.76826642393162,1.713870368537303,2
35,2,10,1.0,1.4,50.76826642393162,1.713870368537303,2
36,2,15,1.0,1.6,50.76826642393162,1.713870368537303,2
37,2,16,1.0,1.6,50.76826642393162,1.713870368537303,2
38,3,10,1.4,2.0,50.62255708735168,1.716645079057357,2
39,3,9,1.4,2.0,50.62255708735168,1.716645079057357,2
40,2,12,1.0,1.8,50.487667824896775,0.0,1
41,2,13,1.0,1.8,50.487667824896775,0.0,1
42,2,9,1.0,1.6,50.487667824896775,0.0,1
43,2,10,1.0,1.8,50.487667824896775,0.0,1
44,2,8,1.0,1.8,50.487667824896775,0.0,1
45,2,11,1.0,1.8,50.487667824896775,0.0,1
46,2,9,1.0,1.8,50.487667824896775,0.0,1
47,2,8,1.0,1.6,50.487667824896775,0.0,1
48,2,16,1.0,1.8,50.487667824896775,0.0,1
49,2,15,1.0,1.8,50.487667824896775,0.0,1
