,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,10,3,-8.545124329196808,-1.4622286778974434,292
1,1,10,4,-10.117778646674894,-1.8135141381537057,270
2,1,10,5,-8.713163833917703,-1.3674789602283222,250
3,1,10,6,-3.7019208733565336,-0.5065266568879117,231
4,1,10,7,-2.3078376929807773,-0.3237791822765043,221
5,1,10,8,-0.7699608319217255,-0.10795095447378708,210
6,1,10,9,-3.2044357858925405,-0.47252981263215493,208
7,1,10,10,-1.7500770327979174,-0.2407158683545038,198
8,1,10,11,-3.0693070658000794,-0.4674970057080243,190
9,1,10,12,-2.177659341588157,-0.32872533961943645,189
10,1,10,13,0.05543656282960528,0.008206829120451361,184
11,1,10,14,-0.5035798013407091,-0.07396195923271906,181
12,1,10,15,-0.10484847851344983,-0.015122911407157024,182
13,1,10,16,-1.486495403216356,-0.2260994432767359,181
14,1,10,17,-0.6951168622604796,-0.10427061477668613,177
15,1,10,18,0.7356867583215696,0.10451001389156356,174
16,1,10,19,-0.47572865895826816,-0.06907472422237253,169
17,1,10,20,0.16370782675273077,0.024033127702913885,167
18,1,10,21,0.3508431913726061,0.05151213819367073,164
19,1,10,22,-0.5138438166961288,-0.07652673112557719,166
20,1,10,23,-0.12492270485236195,-0.01844236674967301,165
21,1,10,24,-0.19306045148529286,-0.028672163530038635,164
22,1,10,25,0.03999163709422061,0.005920780214991381,160
23,1,10,26,0.47000087591014156,0.06780045361710088,159
24,1,10,27,-0.24376484677590934,-0.0356145078029545,158
25,1,10,28,-1.0980151334581687,-0.1624752490650152,157
26,1,10,29,-1.739637758875119,-0.26348217046597633,159
27,1,10,30,-0.9933585144278856,-0.14892207455059775,157
28,1,10,31,-0.34578276514095263,-0.050984495778358896,155
29,1,10,32,-0.5394313673895171,-0.07962692849074637,154
30,1,10,33,-0.5944396396184213,-0.08849856845362924,154
31,1,10,34,-0.4783804789646578,-0.07145081359968401,152
32,1,10,35,-0.3227356832253508,-0.04785527896177737,149
33,1,10,36,-0.424511116640619,-0.0629433993625797,148
34,1,10,37,-0.5806136838805027,-0.08617266182382034,149
35,1,10,38,-0.22742449796419478,-0.033903573990926646,148
36,1,10,39,-0.4582997741634006,-0.06852456705628338,150
37,1,11,3,-10.659350002626718,-1.9133175007379644,291
38,1,11,4,-10.788233323768491,-1.8562726366408504,267
39,1,11,5,-8.152145667610151,-1.2636652437585247,241
40,1,11,6,-3.1783675198452537,-0.45438226578210783,226
41,1,11,7,-0.5822929809405809,-0.08003393717268083,216
42,1,11,8,-2.421244494182142,-0.3518989989734524,208
43,1,11,9,-1.0762256157179306,-0.14769127209919453,200
44,1,11,10,-1.323620421665119,-0.18355969864780713,193
45,1,11,11,-0.20890188911367796,-0.02880319164005054,188
46,1,11,12,0.03144821534381858,0.004631401976322742,183
47,1,11,13,-0.14057482256985604,-0.02064357350760432,178
48,1,11,14,-0.056297681036674166,-0.00810911610265437,183
49,1,11,15,-0.1484962104443071,-0.02197259018673017,177
50,1,11,16,1.0243344238308043,0.14505243655834546,171
51,1,11,17,-0.13333439474835693,-0.01918978038237798,164
52,1,11,18,0.7327491481658404,0.10593292104354103,166
53,1,11,19,0.5420633847387061,0.07905708817788493,165
54,1,11,20,-0.14262582432811277,-0.021119160157520574,163
55,1,11,21,0.5855813011932016,0.08547943172746257,164
56,1,11,22,0.9907487819136954,0.1438661936541455,162
57,1,11,23,1.1155952879727826,0.159842306680803,159
58,1,11,24,-1.4545012951084741,-0.21884311716289373,158
