,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,10,3,1.7990900789122029,0.1865580822233013,326
1,1,10,4,2.693596157446703,0.29220083821975734,289
2,1,10,5,-9.839152784098426,-0.7938458576768515,264
3,1,10,6,-6.038880034898409,-0.4566978240047245,247
4,1,10,7,-2.53805965027575,-0.19453716472472077,238
5,1,10,8,-2.674276856212628,-0.19277938546424597,230
6,1,10,9,-2.691693781957615,-0.1954078485639538,230
7,1,10,10,-3.007982729439119,-0.20862897809821584,225
8,1,10,11,-1.9501858792313105,-0.13464583256374774,214
9,1,10,12,-3.057864677506803,-0.22361302820276927,213
10,1,10,13,-3.9019171370485406,-0.29054530701945747,208
11,1,10,14,-3.268966352935211,-0.2511279225752854,205
12,1,10,15,-2.3110532433045403,-0.18192509413373992,202
13,1,10,16,-5.12887134222197,-0.38909008564277664,200
14,1,10,17,-6.582633761219325,-0.5169123888962306,199
15,1,10,18,-7.82733586478601,-0.6107820812733378,198
16,1,10,19,-7.884003327339628,-0.6043239279963278,197
17,1,10,20,-8.869699180612937,-0.7710711188504424,195
18,1,10,21,-9.581527928333255,-0.8087383662307328,196
19,1,10,22,-9.230652848293355,-0.7065555188874324,195
20,1,10,23,-8.199866699150517,-0.6207669195440303,194
21,1,10,24,-8.14419011450126,-0.6223312165737598,192
22,1,10,25,-8.67843434793796,-0.6543624704922623,191
23,1,10,26,-9.587074242068578,-0.7059567592300411,190
24,1,10,27,-9.505648914500988,-0.6885343112944459,187
25,1,10,28,-11.583340997779496,-0.8083954020725729,189
26,1,10,29,-12.027714671874392,-0.8205234997719695,186
27,1,10,30,-10.470433698442264,-0.7420552479403673,183
28,1,10,31,-10.234630956596897,-0.730519344104882,180
29,1,10,32,-10.20262469212243,-0.73844395659679,181
30,1,10,33,-9.292779453294479,-0.6470698367833236,180
31,1,10,34,-10.882617922131383,-0.7064955719728788,179
32,1,10,35,-10.585175335699,-0.6948816143414174,175
33,1,10,36,-10.963316563183415,-0.7305791648148304,174
34,1,10,37,-10.940253778834084,-0.7384550754195451,173
35,1,10,38,-10.910910802069566,-0.7291356849761128,171
36,1,10,39,-10.37258345375824,-0.6895072514897929,169
37,1,11,3,3.0060575068824975,0.31328395302574213,319
38,1,11,4,3.1185484157172443,0.3461758186539315,281
39,1,11,5,-8.913077778390807,-0.7240120640037064,260
40,1,11,6,-4.402515858635872,-0.335867449225816,243
41,1,11,7,-3.0693724686828934,-0.23706887509958846,234
42,1,11,8,-4.195244840366997,-0.3102691677936538,232
43,1,11,9,-3.73947801826088,-0.2708486335444337,225
44,1,11,10,-2.6896743133700696,-0.1937034656664534,214
45,1,11,11,-4.56555057041598,-0.36042175430658396,213
46,1,11,12,-4.3367308704011,-0.3404562064323676,206
47,1,11,13,-3.3459382371313002,-0.27337606784105345,203
48,1,11,14,-4.716490578099443,-0.3742499231601955,201
49,1,11,15,-6.179890444767707,-0.4926296687424735,200
50,1,11,16,-8.248858259706472,-0.6602025140805947,197
51,1,11,17,-9.59351070531514,-0.8262616067579741,195
52,1,11,18,-10.173654246598035,-0.8877229712935737,196
53,1,11,19,-8.956538717727447,-0.7061946322233302,193
54,1,11,20,-9.821054330192133,-0.7618323345537198,191
55,1,11,21,-9.161410927981585,-0.7440626744179026,189
56,1,11,22,-9.7928257569718,-0.7920376009935076,187
57,1,11,23,-9.291720183796517,-0.6801283595803198,187
58,1,11,24,-9.617453223155701,-0.702011007052794,186
59,1,11,25,-10.133517136941311,-0.7462246933429743,180
60,1,11,26,-11.053721177397302,-0.8039557656525188,180
61,1,11,27,-10.740657650075276,-0.7869588016536742,179
62,1,11,28,-10.088412140208375,-0.7681329349444834,178
63,1,11,29,-10.711563451182796,-0.7385779423433577,177
64,1,11,30,-10.402399455004806,-0.728217988772649,172
65,1,11,31,-10.697750492946719,-0.7368542911245959,170
66,1,11,32,-10.371140720771551,-0.7213224026571032,167
67,1,11,33,-10.236547815572514,-0.7216376871375063,165
68,1,11,34,-10.18946311496965,-0.7222005858012287,164
69,1,11,35,-9.846385856677351,-0.703033395108555,162
70,1,11,36,-9.641579805068597,-0.693280048372419,162
71,1,11,37,-9.117816382574937,-0.6409652228924472,161
72,1,11,38,-9.499276654400132,-0.647008333012825,160
73,1,11,39,-9.037021753543511,-0.6130685381696976,158
74,1,12,3,3.0081039664319906,0.3405861183360445,309
75,1,12,4,1.2214019164885632,0.13361041060749757,276
76,1,12,5,-6.445707199746609,-0.4963535483076998,255
77,1,12,6,-3.4853797880995954,-0.278997326654111,242
78,1,12,7,-3.4638889534877917,-0.2602812376275624,231
79,1,12,8,-3.71989196272062,-0.2706632379755752,226
80,1,12,9,-3.714383433743861,-0.26627790188461875,219
81,1,12,10,-4.02945292671474,-0.30707146299466026,213
82,1,12,11,-4.783286381754402,-0.3726973901222776,206
83,1,12,12,-3.7970604223402344,-0.30800390154161517,203
84,1,12,13,-5.27850127932513,-0.4146759382666769,201
85,1,12,14,-7.610497124210161,-0.6167278572171658,200
86,1,12,15,-8.182183020084235,-0.655906848619858,197
87,1,12,16,-9.783068764594303,-0.8354502041284162,192
88,1,12,17,-10.189567956747277,-0.7841779853031126,192
89,1,12,18,-9.88176342612573,-0.7647250407499885,189
90,1,12,19,-10.17477810745276,-0.8146595268859459,187
91,1,12,20,-8.848895859709106,-0.7132835067044664,186
92,1,12,21,-10.218217929572667,-0.7814640605494939,183
93,1,12,22,-9.635832921656974,-0.706938020844125,181
94,1,12,23,-9.65537572529783,-0.725074834005547,179
95,1,12,24,-10.19760318621097,-0.7424868953622081,176
96,1,12,25,-11.02694421032724,-0.8117238048314852,176
97,1,12,26,-10.679882582021678,-0.7274870858142191,174
98,1,12,27,-10.613337537487354,-0.7288222935603275,170
99,1,12,28,-10.576857446581787,-0.7282829501936071,168
100,1,12,29,-10.537666401060683,-0.7274004822360752,168
101,1,12,30,-10.709596083691473,-0.7387960266490992,166
102,1,12,31,-10.274729966948211,-0.7224020246082352,164
103,1,12,32,-10.197345625940637,-0.6922290045113543,161
104,1,12,33,-9.735352926250783,-0.6734092341969268,158
105,1,12,34,-10.313301223748631,-0.7015777446347203,156
106,1,12,35,-9.314661003686545,-0.6451531568738806,154
107,1,12,36,-8.737680766371806,-0.6145814782787912,152
108,1,12,37,-7.812474841310108,-0.5560562467015155,150
109,1,12,38,-8.710743570067354,-0.6039367374452349,148
