,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,10,3,8.355168528282112,1.040355935197211,328
1,1,10,4,8.665068678319535,1.1817958194165221,296
2,1,10,5,8.216924621261947,1.179768206903568,278
3,1,10,6,7.532074393556684,0.9992321583447769,266
4,1,10,7,8.268273895223711,1.1008201023860182,260
5,1,10,8,10.658683339080186,1.2734729525161186,247
6,1,10,9,12.971380996210879,1.390982305042004,238
7,1,10,10,13.932906697090598,1.4879084131528064,237
8,1,10,11,13.72104848487913,1.5024036878638716,234
9,1,10,12,13.464731310245245,1.4707687923229449,226
10,1,10,13,14.581581299355086,1.6110855724295363,222
11,1,10,14,13.20030385337589,1.4065186433057975,219
12,1,10,15,12.451085925174816,1.3165414321657378,214
13,1,10,16,13.020015465770943,1.3827030478399525,211
14,1,10,17,12.499925838443852,1.3088866205050271,209
15,1,10,18,12.654237433577824,1.3157664156791895,210
16,1,10,19,11.978815039327468,1.2301773522220354,206
17,1,10,20,11.535429255811332,1.1550619644199354,208
18,1,10,21,14.748252766072353,1.3951590797864342,206
19,1,10,22,14.196828671130248,1.3718208542948622,203
20,1,10,23,15.660648706861387,1.5401838141765554,200
21,1,10,24,16.86920446226578,1.682546477745032,197
22,1,10,25,17.536099363605512,1.6781984916287236,193
23,1,10,26,17.477949906542758,1.6578183493098484,191
24,1,10,27,17.563852386397265,1.6195828817957576,191
25,1,10,28,17.312046261513835,1.6282942203616626,189
26,1,10,29,14.83493061790433,1.3503444286076778,189
27,1,10,30,15.954702850490495,1.3908739371402112,187
28,1,10,31,16.18799118028438,1.4019325457320486,186
29,1,10,32,15.852539582093081,1.3494207180116904,185
30,1,10,33,17.520661425266532,1.4837616682103398,185
31,1,10,34,17.305722820664247,1.4612693338341278,186
32,1,10,35,17.38703734527103,1.4627191790694238,188
33,1,10,36,16.82686146610198,1.3963408431961009,187
34,1,10,37,17.127615542372567,1.4641464177887742,184
35,1,10,38,19.366209320922728,1.5259707735004895,180
36,1,10,39,19.76391331885336,1.544920297094067,178
37,1,11,3,6.3091591946091405,0.8001796214836355,327
38,1,11,4,7.073185048397441,1.034641684757659,294
39,1,11,5,7.66046772603909,1.137706521635002,277
40,1,11,6,8.64881361159845,1.1567593982570277,261
41,1,11,7,10.494648625238394,1.2688842698343858,253
42,1,11,8,13.339015672896393,1.4318968159814554,241
43,1,11,9,14.249251969891292,1.5312899339598915,239
44,1,11,10,13.921520080767328,1.5323979754040722,234
45,1,11,11,13.740625517341515,1.5102424630768558,225
46,1,11,12,14.432345135277247,1.5961335038109643,221
47,1,11,13,12.553212354830428,1.3604677279266972,216
48,1,11,14,13.705739203937675,1.4723349815017992,211
49,1,11,15,11.617180100400649,1.2183255585385395,208
50,1,11,16,12.01170604921427,1.25039749465278,210
51,1,11,17,11.560871771112648,1.200410000679615,206
52,1,11,18,12.477651961724431,1.2493517030721766,202
53,1,11,19,12.045030230177822,1.2336807781534127,204
54,1,11,20,14.968960654694374,1.4853234916916949,199
55,1,11,21,16.166519537741213,1.5981495780847021,194
56,1,11,22,15.721264416947628,1.532003391969197,192
57,1,11,23,17.765525745808326,1.705644854059517,188
58,1,11,24,18.614708853687148,1.6415121749671535,186
59,1,11,25,19.080004559686696,1.7057582662252726,184
60,1,11,26,17.332774051483394,1.5006602274118723,184
61,1,11,27,18.468569430748676,1.600732987245729,185
62,1,11,28,18.03397475373509,1.5486076908733675,182
63,1,11,29,16.450117572107928,1.367634502253267,182
64,1,11,30,15.61572308638936,1.2891302995655098,183
65,1,11,31,15.977381175626743,1.3185367866634274,182
66,1,11,32,16.17706295770562,1.3631703574856555,183
67,1,11,33,18.742057777784233,1.460478897740327,181
68,1,11,34,18.445092352554465,1.497625042783191,179
69,1,11,35,19.079690786127486,1.5536852462726758,176
70,1,11,36,18.849510290913805,1.548084635209758,174
71,1,11,37,19.21698004286492,1.5905445109611138,173
72,1,11,38,19.30183432399184,1.5843818229521605,171
73,1,11,39,20.260239562635284,1.710919918601244,169
74,1,12,3,7.354535485737827,0.9507546156626018,323
75,1,12,4,7.475417908882934,1.0602182437895156,293
76,1,12,5,6.357824360854114,0.9467925019310338,279
77,1,12,6,8.047253164115542,1.0739218271171753,264
78,1,12,7,10.305779112925983,1.259106520146828,250
79,1,12,8,12.62289825570393,1.3581998384357918,239
80,1,12,9,14.143379563256294,1.540357666211897,235
81,1,12,10,13.477040447701222,1.4756505351891946,226
82,1,12,11,14.165920463523532,1.5614262795252958,221
83,1,12,12,12.520945325420243,1.3763124748898405,216
84,1,12,13,13.77001774509746,1.4911597860414794,209
85,1,12,14,11.732942901705796,1.2424482279837492,208
86,1,12,15,12.280315575194003,1.3010660899292186,204
87,1,12,16,12.096530657798933,1.2720460583148414,202
88,1,12,17,12.396259228919094,1.3020435383347404,196
89,1,12,18,15.540750188664484,1.592180133757617,198
90,1,12,19,18.093342483021587,1.8903733591881264,189
91,1,12,20,16.872319854635712,1.7215530418154323,191
92,1,12,21,19.340809479668113,1.8746691003106237,186
