,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,10,3,-6.06008753533222,-0.6729167266728439,354
1,1,10,4,-8.031247111146744,-0.8967282646917981,315
2,1,10,5,-2.257673856558666,-0.21475383576185028,294
3,1,10,6,2.084240854500875,0.2043982508850628,279
4,1,10,7,3.735915040168308,0.37731717434383083,265
5,1,10,8,5.009067256192281,0.5876909521482294,245
6,1,10,9,6.589712282831027,0.7594419764717663,229
7,1,10,10,8.294276773306681,0.9033958886892096,221
8,1,10,11,5.849231749939056,0.7016174897102331,212
9,1,10,12,5.245361527228653,0.6281239238077336,204
10,1,10,13,5.798452382201174,0.7147278674417761,196
11,1,10,14,4.392591581503628,0.5102385830912483,191
12,1,10,15,-1.025877688946775,-0.1260125254730964,189
13,1,10,16,-1.1140578172744249,-0.13409171566883846,189
14,1,10,17,-1.1863990079222972,-0.14259913027303303,190
15,1,10,18,-0.8269262169400912,-0.10163411419161446,190
16,1,10,19,-0.8926211296406928,-0.1109661258090498,186
17,1,10,20,-0.7775872433867211,-0.09733028912695257,183
18,1,10,21,-0.5479011189373675,-0.06859919282124133,184
19,1,10,22,-1.4793941940304876,-0.17756606804618777,185
20,1,10,23,-1.138107634560708,-0.1393226890209775,186
21,1,10,24,0.21128813558271334,0.022398614753048315,184
22,1,10,25,1.5836056938558594,0.18770900589648587,183
23,1,10,26,1.8298831103908124,0.2203195371557801,182
24,1,10,27,1.643539321853695,0.19713810485305552,181
25,1,10,28,2.6193615395920697,0.3219192215184007,176
26,1,10,29,2.409642959637587,0.29436849681394955,178
27,1,10,30,1.6889112772403247,0.2043722581540651,177
28,1,10,31,0.18484815035773053,0.018934479414715617,177
29,1,10,32,1.074282211068556,0.12321646824732031,177
30,1,10,33,1.0357477705478937,0.12007150291043281,178
31,1,10,34,0.17625932391236812,0.017750147303067454,178
32,1,10,35,0.286323470913396,0.030005279446585494,176
33,1,10,36,-0.2715305884376332,-0.03387027191526858,177
34,1,10,37,-0.2715305884376332,-0.03387027191526858,177
35,1,10,38,1.8032458444542006,0.20757252733206627,177
36,1,10,39,1.976972932208428,0.2291439209041562,175
37,1,11,3,-5.717036132790879,-0.6859379952946335,355
38,1,11,4,-7.449622497423332,-0.801410911139966,310
39,1,11,5,0.3658069592328517,0.033218156420830765,291
40,1,11,6,3.628292144586779,0.3769133696942062,277
41,1,11,7,4.7369405688338055,0.4950510338991415,258
42,1,11,8,7.4062581546114865,0.8468445178491033,235
43,1,11,9,8.946744500293637,0.9771872013360202,222
44,1,11,10,6.440645188449351,0.772691124058933,212
45,1,11,11,5.726351748492306,0.691709064348735,203
46,1,11,12,5.032672818444842,0.5949634447867217,195
47,1,11,13,4.639865543958901,0.5421757626076515,190
48,1,11,14,-0.16764952246615936,-0.023261236527331343,187
49,1,11,15,-0.6667548144138834,-0.08164591624308472,188
50,1,11,16,-1.3566332371490837,-0.16302487962477674,191
51,1,11,17,-1.0435648042359351,-0.12925501773096387,188
52,1,11,18,-0.6058332800041274,-0.07723655914564,184
53,1,11,19,-0.6491335630757548,-0.08061980761580238,184
54,1,11,20,-0.9657549829479143,-0.11772221216686728,183
55,1,11,21,-1.3410342723766184,-0.1613043723005636,184
56,1,11,22,0.35154248513749115,0.03936007389572143,183
57,1,11,23,1.6766214496657432,0.1973283136294606,179
58,1,11,24,3.020821067447912,0.3709024146073973,178
59,1,11,25,3.4120380066743796,0.42228093824740776,173
60,1,11,26,2.7933358017973005,0.3442510227928773,175
61,1,11,27,3.2468263815832574,0.395723402596979,176
62,1,11,28,1.9229259828650702,0.22822518568594996,177
63,1,11,29,1.377392347154199,0.1637009468077292,178
64,1,11,30,1.377392347154199,0.1637009468077292,178
65,1,11,31,2.6824500550129304,0.30306624461657605,174
66,1,11,32,1.6743893498160571,0.18688787028938858,175
67,1,11,33,2.854626738457375,0.3298492069496157,177
68,1,11,34,3.450657231981582,0.401789877688313,173
69,1,11,35,2.6317996140858937,0.3034737806983062,173
70,1,11,36,2.9833172832806545,0.3446177286521695,171
71,1,11,37,2.677654486564892,0.3124883859047181,170
72,1,11,38,3.0366481677829893,0.3535888997771418,168
73,1,11,39,3.2304285477206824,0.3800090310505249,167
74,1,12,3,-4.55065529103541,-0.5173825817338144,350
75,1,12,4,-6.168159201001434,-0.6480008659068154,309
76,1,12,5,2.3062800012073312,0.2339552955688559,288
77,1,12,6,7.075809599496884,0.7444966896076946,269
78,1,12,7,7.263961549212046,0.868802525738758,245
79,1,12,8,8.894336820016632,1.0066327197918061,228
80,1,12,9,7.607801641049557,0.9272582549492758,215
81,1,12,10,6.101259570920077,0.732396753735948,204
82,1,12,11,6.406043892125848,0.7664307040893451,195
83,1,12,12,5.815790198258405,0.6930866025812411,190
84,1,12,13,1.1700571479197326,0.14065176088139125,187
85,1,12,14,-0.503009409681542,-0.0633921555767927,187
86,1,12,15,-0.5757367143915506,-0.0723674069103516,189
87,1,12,16,0.07277461374856761,0.0057787601308700405,185
88,1,12,17,0.48216861371800335,0.05596698106165031,182
89,1,12,18,0.4130631711910587,0.04722014178217067,180
90,1,12,19,1.7766926796415223,0.21692451888092,179
91,1,12,20,1.6601114236609558,0.20138069251955415,179
92,1,12,21,1.312828740562254,0.15828459803001713,176
93,1,12,22,2.2202238137772246,0.27270519312359814,176
94,1,12,23,1.8816968163849899,0.2311169777548547,173
95,1,12,24,3.0084312257988413,0.3767598373703098,174
96,1,12,25,3.0955818089583578,0.38758143163505715,177
97,1,12,26,2.293479189899692,0.2786107786586134,176
98,1,12,27,2.1867980426484497,0.25383658174053875,175
99,1,12,28,2.9407726285680535,0.3431862806424402,175
100,1,12,29,2.956739528570724,0.34517393369598537,177
101,1,12,30,4.10777206684267,0.4867787198180763,175
102,1,12,31,3.1101104654538347,0.3650897991474385,174
103,1,12,32,4.02051649908131,0.4749325407711965,170
104,1,12,33,3.9739478674142727,0.4827558562051663,168
105,1,12,34,3.370895240598822,0.4088160977787013,168
106,1,12,35,2.892340644739699,0.35235153787572515,167
107,1,12,36,3.8948301362088737,0.49767992776350906,165
108,1,12,37,3.191538126628367,0.40635084552205997,164
109,1,12,38,2.491964685060027,0.31876616230920307,164
110,1,12,39,2.7988640416843404,0.3572831207238482,164
111,1,13,3,-4.441538515949193,-0.486855015620228,343
112,1,13,4,-0.42821558416615446,-0.04470836841934048,306
113,1,13,5,1.2605677187086892,0.1238275003397124,287
114,1,13,6,4.898812287120665,0.5148040431834143,266
115,1,13,7,6.665821639774632,0.7661656871136552,237
116,1,13,8,6.508021351387927,0.7900713709076291,220
117,1,13,9,5.817672069327126,0.6836916633956567,211
118,1,13,10,6.496202146367805,0.7993331466024373,196
119,1,13,11,5.168083153566257,0.611317941411882,190
120,1,13,12,5.748868804970175,0.6813883161176761,187
121,1,13,13,3.9952596012036294,0.4636723581587356,187
122,1,13,14,4.509620578130673,0.5281122988953728,186
123,1,13,15,4.353133982361721,0.5231762016356881,181
124,1,13,16,5.333934617315809,0.6145789134269303,180
125,1,13,17,6.400295722591072,0.751683116438576,177
126,1,13,18,6.396259344036151,0.748563993540284,176
127,1,13,19,5.893886238749565,0.6959053047348908,173
128,1,13,20,6.349355989211068,0.7585361363298283,174
129,1,13,21,5.558359610663245,0.6489612648133473,170
130,1,13,22,5.618598145974332,0.6595168900263139,175
131,1,13,23,8.347794276243956,1.0033175407520896,175
132,1,13,24,7.204678694331847,0.7991503392974276,175
133,1,13,25,7.7505719594171545,0.8566625351743468,173
134,1,13,26,6.7399824297556075,0.739452513091986,176
135,1,13,27,8.271367504012078,0.9510214748679503,176
136,1,13,28,6.368392994898213,0.718182617116228,175
137,1,13,29,7.485629336975921,0.8658592196770305,171
138,1,13,30,7.643339436622319,0.8882596244725823,169
139,1,13,31,7.8762368964117755,0.9707404631999934,167
140,1,13,32,7.173595324442328,0.8941397895679088,165
141,1,13,33,7.2277262457743925,0.9047058200385341,163
142,1,13,34,6.641971808453431,0.8491306061271234,164
143,1,13,35,8.622713231256848,1.0212114252327902,159
144,1,13,36,8.171430177784918,0.9733704779981966,158
145,1,13,37,8.386587738324156,1.0047290218748381,159
146,1,13,38,8.246757530753477,1.0253956881043447,159
147,1,13,39,8.21557771196214,1.0329646744104986,160
148,1,14,3,-4.976050351684867,-0.5548772890898672,340
149,1,14,4,-0.35424676915172326,-0.036500955565959864,307
150,1,14,5,2.1025674029362724,0.2088447286077304,287
151,1,14,6,5.630739770869531,0.5947162623002052,255
152,1,14,7,8.157095146882583,0.8566810660802809,232
153,1,14,8,6.312622480169043,0.7669906875821986,217
154,1,14,9,5.309097602254792,0.6583198807440523,204
155,1,14,10,5.258650925511817,0.6219599520312405,192
156,1,14,11,5.388032280408408,0.6437559409593081,187
157,1,14,12,4.617887445460438,0.5438269092015011,187
158,1,14,13,4.765010557578768,0.5626920810562707,186
159,1,14,14,4.581941860769865,0.5397438218312935,181
160,1,14,15,6.200649355777787,0.7109422520208808,179
161,1,14,16,6.126566422406861,0.715083606074457,178
162,1,14,17,6.806034712909213,0.7981744966931976,173
163,1,14,18,7.096746797975681,0.828296844882888,170
164,1,14,19,6.333040370359198,0.7313730541223487,171
165,1,14,20,7.724479459638586,0.905734289386134,173
166,1,14,21,6.807096332090462,0.82535999881893,172
167,1,14,22,7.277426804957394,0.848358752983387,173
168,1,14,23,7.179903156175514,0.8427457049343537,174
169,1,14,24,6.555629041822889,0.7669155798254687,176
170,1,14,25,6.003127895706707,0.6972825365645641,175
171,1,14,26,6.725261117159051,0.7578694351446148,175
172,1,14,27,6.2521400198953625,0.7424567119086738,169
173,1,14,28,7.788617542562215,0.9826645044439337,164
174,1,14,29,7.0291011846087725,0.8895743447315027,164
175,1,14,30,7.254103914756464,0.9217583095934564,163
176,1,14,31,8.197063629420965,0.9924741265999278,161
177,1,14,32,8.15607542748951,0.966997962695802,160
