,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,10,3,-1.7289315714934934,-0.15143655797774397,344
1,1,10,4,-3.5263512955836345,-0.3041374167847578,316
2,1,10,5,-8.166938660741122,-0.690575712367502,301
3,1,10,6,-12.772082852790213,-1.1063572729640057,289
4,1,10,7,-8.90901009957802,-0.8073929581539573,277
5,1,10,8,-9.60171416502796,-0.8448375154084165,263
6,1,10,9,-10.506552472773494,-0.9639695842504095,252
7,1,10,10,-11.465916732181757,-1.0795506867432159,243
8,1,10,11,-10.207256839182117,-0.9728691302029412,238
9,1,10,12,-9.754329950803404,-0.9121521700782287,229
10,1,10,13,-7.6101584737509,-0.6682580496994631,233
11,1,10,14,-8.419839241798563,-0.7768407317379105,225
12,1,10,15,-6.96462129022193,-0.6429937980258688,222
13,1,10,16,-7.136121781342827,-0.6519035286654229,216
14,1,10,17,-6.03792335727974,-0.5597213036523613,213
15,1,10,18,-5.754880171650532,-0.5488556501066515,207
16,1,10,19,-3.5811585455637838,-0.3258538486354501,200
17,1,10,20,-1.2640471849019814,-0.11252375449669005,196
18,1,10,21,-2.2124114102982197,-0.20013609002369143,190
19,1,10,22,-3.7401155827395502,-0.371050569625618,189
20,1,10,23,-4.929549990209659,-0.5019862288282363,186
21,1,10,24,-6.29406970421895,-0.6615994601110411,187
22,1,10,25,-5.070123386396578,-0.5194580046433098,184
23,1,10,26,-6.128721742458267,-0.6656310752505407,187
24,1,10,27,-5.756803820697734,-0.6165631997301971,184
25,1,10,28,-5.330020920598832,-0.5786077861647759,183
26,1,10,29,-6.351260213165244,-0.7127618578851489,182
27,1,10,30,-7.908457744239297,-0.9207495088636538,180
28,1,10,31,-7.2746531240621595,-0.8247670846976085,179
29,1,10,32,-9.876959409537585,-1.173428407982797,181
30,1,10,33,-10.024134718184413,-1.1906622942033718,182
31,1,10,34,-8.868292717099031,-1.0482813222570753,182
32,1,10,35,-8.633521755511362,-1.0194236333464155,181
33,1,10,36,-7.681003803065277,-0.9660480918691803,178
34,1,10,37,-7.476289975351749,-0.9789519072156518,175
35,1,10,38,-7.476289975351749,-0.9789519072156518,175
36,1,10,39,-7.475687324376065,-0.9731369039383516,178
37,1,11,3,-2.666815177803479,-0.22532530346242285,345
38,1,11,4,-5.88374805677238,-0.49994813030829355,316
39,1,11,5,-12.030513200158929,-0.9999200726866,301
40,1,11,6,-10.12628213247596,-0.8435271140130326,285
41,1,11,7,-7.264332963815209,-0.6207248097140513,266
42,1,11,8,-10.243599571094862,-0.9418183310238184,259
43,1,11,9,-10.602675500035144,-0.9984734874825967,245
44,1,11,10,-9.870534979255897,-0.9481257311915705,238
45,1,11,11,-8.981000551150522,-0.8352232722043561,231
46,1,11,12,-7.202741163382287,-0.6334562827887489,232
47,1,11,13,-7.683047548362232,-0.7335933980994346,222
48,1,11,14,-7.694819097960173,-0.7169723002464351,216
49,1,11,15,-6.579982890375996,-0.6113084701152118,210
50,1,11,16,-5.71007926035632,-0.5476715418543412,205
51,1,11,17,-3.006087962469738,-0.2805562989741417,197
52,1,11,18,-2.4416957851465617,-0.2229029561994805,191
53,1,11,19,-0.579068620307165,-0.051171444779818866,186
54,1,11,20,-2.647828314040676,-0.24527806311219666,182
55,1,11,21,-4.635079993123588,-0.4604652975651138,186
56,1,11,22,-4.150168350309375,-0.4130887960833766,185
57,1,11,23,-5.616824673572238,-0.6032633934517332,185
58,1,11,24,-5.35514801564233,-0.5756513214785407,183
59,1,11,25,-5.106957086976995,-0.5534547000274437,181
60,1,11,26,-5.162837353756319,-0.5568925279598514,177
61,1,11,27,-7.234676286643754,-0.8221610823326122,177
62,1,11,28,-7.674771690277865,-0.8700840076209533,176
63,1,11,29,-8.592488010749731,-1.0195210825712293,177
64,1,11,30,-8.447315865911479,-1.033144084643226,177
65,1,11,31,-7.780431480696717,-0.9635323730153651,174
