,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,10,3,-4.233333173977473,-0.39523090550632217,204
1,1,10,4,-22.60421359802317,-1.8471016455854197,192
2,1,10,5,-25.35005499979291,-1.791744311178671,182
3,1,10,6,-25.73651246412723,-1.9036008943465201,174
4,1,10,7,-24.605570319232744,-1.7080262828924482,167
5,1,10,8,-21.74554606563721,-1.2781791480040372,156
6,1,10,9,-22.450811011966582,-1.3320831609929118,140
7,1,10,10,-21.531285927020665,-1.3218160835764867,136
8,1,10,11,-17.60117105418771,-0.9402182971809524,132
9,1,10,12,-15.993342937935312,-0.8592450194995785,132
10,1,10,13,-6.176817159482308,-0.37892590941464693,129
11,1,10,14,-9.492634273835112,-0.5783267488136732,127
12,1,10,15,-6.221122935736057,-0.3719956160662656,124
13,1,10,16,-7.702859072050179,-0.45137967719577726,122
14,1,10,17,-9.493856016699397,-0.5475930262165355,122
15,1,10,18,-11.753649864324878,-0.6444665225490298,118
16,1,10,19,-9.011475360184756,-0.5088729678381535,118
17,1,10,20,-9.529092993365644,-0.5386196530280128,116
18,1,10,21,-9.005246780849728,-0.5124088176195578,115
19,1,10,22,-8.433968993468117,-0.4913214290011685,114
20,1,10,23,-9.03760428296611,-0.5367312324074536,114
21,1,10,24,-9.936914119774334,-0.6047265442456847,112
22,1,10,25,-11.071925822459876,-0.6948736965353876,113
23,1,10,26,-12.335494897363766,-0.7722007793883657,112
24,1,10,27,-12.002890714136374,-0.7447368828866695,111
25,1,10,28,-9.896089276833104,-0.610350604129129,108
26,1,10,29,-23.190788814724293,-1.1259958210957144,107
27,1,10,30,-24.839450726270552,-1.1593722843845553,108
28,1,10,31,-23.497059937147807,-1.11446101660971,105
29,1,10,32,-25.471612166013553,-1.2358748688580423,104
30,1,10,33,-27.011070140191308,-1.2819404762756685,103
31,1,10,34,-26.49853600707155,-1.2449906800266817,104
32,1,10,35,-26.558298856238498,-1.2217820092862866,102
33,1,10,36,-27.454881296860606,-1.3441200671305997,101
34,1,10,37,-27.477200727669963,-1.344762651838453,101
35,1,10,38,-27.413412436187805,-1.3447567411003198,100
36,1,10,39,-25.86174679429479,-1.2847087594075892,99
37,1,11,3,-5.103042361389243,-0.4581707335675516,203
38,1,11,4,-23.063472268807203,-1.8373543137836272,190
39,1,11,5,-27.580982172727243,-2.03017311704817,181
40,1,11,6,-23.149956402186174,-1.5894971827999835,167
41,1,11,7,-27.156179732490433,-1.6529598043843503,164
42,1,11,8,-22.21367222920822,-1.30563828313176,145
43,1,11,9,-23.013232019754504,-1.3893065499111512,135
44,1,11,10,-18.124763184370394,-0.9583079971407273,132
45,1,11,11,-9.600714286800335,-0.5943467319789174,131
46,1,11,12,-7.161005664623465,-0.4384498819168359,129
47,1,11,13,-9.045115219548919,-0.5368807544592834,126
48,1,11,14,-8.812864276061937,-0.514143740563874,125
49,1,11,15,-9.67949011896914,-0.5451373023019155,121
50,1,11,16,-11.706214034428179,-0.6504718680687334,120
51,1,11,17,-11.785766379297133,-0.6440403555420756,118
52,1,11,18,-8.922948301607372,-0.5073033967892614,114
53,1,11,19,-9.744550770669472,-0.5465146417002693,115
54,1,11,20,-8.88191685079857,-0.5108609245418578,113
55,1,11,21,-9.07979074058229,-0.5421549000562506,113
56,1,11,22,-9.9694161005795,-0.6034910624146494,112
57,1,11,23,-9.885491962894802,-0.5914383841719313,113
58,1,11,24,-11.982940471124804,-0.7548507462002952,110
59,1,11,25,-10.507729841296484,-0.6628873986924199,109
60,1,11,26,-23.208026651135764,-1.1826173217873366,109
61,1,11,27,-25.09900335576419,-1.2421976755160173,107
62,1,11,28,-26.11901117970094,-1.3137803100640575,109
63,1,11,29,-25.82400354136626,-1.2801511779794292,106
64,1,11,30,-25.01351476589102,-1.2307686201812333,103
