,ema_fast,ema_slow,end_value
0,7,11,27239.3
1,7,14,26878.3
2,5,17,26765.0
3,5,18,25826.6
4,8,13,25614.3
5,6,16,25313.1
6,6,15,23837.4
7,7,13,23435.0
8,5,13,23144.7
9,8,12,23082.0
