,ema_fast,ema_slow,end_value
0,18,51,16015.0
1,18,50,15513.6
2,19,55,15206.0
3,21,49,15152.4
4,21,50,15093.0
5,20,48,15076.0
6,24,41,14858.7
7,22,44,14858.7
8,23,42,14858.7
9,24,40,14858.7
