,ema_fast,ema_slow,end_value
0,11,12,10356.0
1,10,13,9671.6
2,8,15,9640.0
3,6,18,9620.0
4,12,13,9546.9
5,11,17,9515.8
6,12,16,9515.8
7,9,14,9452.0
8,7,15,9124.7
9,10,14,9083.0
