,ema_fast,ema_slow,annual_return
0,6,17,4.59883115490812
1,24,22,3.8747757242680487
2,23,16,3.464295136545952
3,5,18,3.3997140805873136
4,24,15,3.36428161158764
5,23,21,3.2987950531724466
6,24,20,3.2987950531724466
7,24,13,3.291273871176991
8,24,16,3.077882465826701
9,23,17,2.944785942033178
10,24,19,2.8167834699289034
11,22,17,2.815557259333085
12,24,12,2.707159671719518
13,8,12,2.670452109555091
14,8,15,2.654917364346499
15,6,21,2.65321005739084
16,6,16,2.628681545666763
17,5,23,2.573314967101963
18,10,11,2.562182802174101
19,5,22,2.481497408570612
20,5,19,2.45304042338509
21,8,14,2.410737098470668
22,7,15,2.372759890648144
23,9,11,2.3320516729912946
24,9,13,2.322705938802508
25,21,18,2.309813355514537
26,7,16,2.293351047480647
27,6,20,2.2562092598738794
28,7,14,2.1951931500237065
29,8,16,2.0748694047566385
30,23,20,2.0128713566294483
31,22,21,2.0128713566294483
32,9,12,1.9735515066953777
33,24,23,1.963055713278356
34,13,17,1.9574409793012628
35,24,21,1.9469912517173888
36,23,22,1.9469912517173888
37,8,13,1.940127384069944
38,7,18,1.8764015457694367
39,4,20,1.822161900792896
40,6,18,1.8186174201775944
41,4,21,1.687694012641723
42,4,17,1.6678163448917993
43,5,20,1.6596403191459177
44,10,12,1.6537076238953456
45,14,17,1.6327031284929894
46,9,14,1.6092192738203763
47,7,17,1.6007562651490326
48,13,18,1.5990762790467794
49,5,21,1.5551532396897292
