,ema_fast,ema_slow,end_value
0,6,11,28192.3
1,5,14,27834.5
2,8,15,26713.8
3,7,16,26250.0
4,7,10,26152.9
5,3,16,25556.7
6,4,15,25437.0
7,6,12,25374.1
8,3,19,25212.6
9,7,15,25126.4
