,ema_fast,ema_slow,end_value
0,7,26,26372.6
1,9,10,26191.5
2,8,11,26191.5
3,7,25,25922.9
4,17,19,24430.0
5,16,20,24430.0
6,15,26,23141.2
7,7,28,23026.0
8,19,21,22408.0
9,18,22,22408.0
