,ema_fast,ema_slow,end_value
0,12,21,15622.8
1,3,31,15204.0
2,20,21,14995.5
3,19,22,14995.5
4,6,24,13827.7
5,20,22,13786.5
6,19,23,13786.5
7,17,26,13707.0
8,18,25,13707.0
9,19,24,13707.0
