,ema_fast,ema_slow,end_value
0,3,10,12584.0
1,3,17,11439.6
2,11,13,11406.0
3,3,15,11265.3
4,6,10,11155.9
5,10,21,11093.0
6,3,16,11085.0
7,7,10,11000.0
8,11,20,10814.0
9,22,56,10788.0
