,ema_fast,ema_slow,end_value
0,15,37,23592.9
1,16,35,22226.8
2,14,44,21098.0
3,16,43,21085.0
4,14,45,20994.0
5,8,38,20947.0
6,14,43,20709.0
7,15,41,20556.0
8,15,46,20498.0
9,16,42,20252.0
