,ema_fast,ema_slow,annual_return
0,5,23,3.106747244316668
1,9,18,2.430011973833867
2,8,19,2.368042585531099
3,3,28,2.0736356201736195
4,8,20,2.0704601680991583
5,6,24,2.0010924721336485
6,7,21,1.979274207832013
7,7,22,1.962359813380432
8,11,16,1.6753931737014276
9,7,23,1.5310177091334036
10,8,17,1.4814920023871063
11,8,21,1.458550707657167
12,3,26,1.3911801082409587
13,7,26,1.3472429731088351
14,6,25,1.327829209517334
15,9,19,1.3238502913905634
16,6,23,1.2974229968988824
17,6,22,1.2626654021070085
18,7,25,1.1373325926953086
19,8,23,1.1359554122682003
20,6,21,1.1051079515889797
21,8,25,1.09868672887208
22,10,17,1.0967814700953993
23,7,24,1.0734261918831944
24,8,22,1.0395453713877498
25,5,22,1.0349470554494815
26,9,15,0.9941031692230288
27,7,18,0.9520616410381144
28,9,20,0.8798525842750596
29,7,20,0.866497861533993
30,6,14,0.8243141765441288
31,8,24,0.8024729892040297
32,3,25,0.7939498782929565
33,4,26,0.7283436783979385
34,4,25,0.7043111805504644
35,2,27,0.6969796577182847
36,5,24,0.6414063820681601
37,2,28,0.5668712577082424
38,2,29,0.4955794927617564
39,1,27,0.4602316326718569
40,3,24,0.3789419156358503
41,9,21,0.3668913104857246
42,10,18,0.3589904224913468
43,5,11,0.2322181741977969
44,8,16,0.1832578459805687
45,9,22,0.12975176830653
46,1,31,0.1086437108679495
47,1,34,0.0440413815080867
48,3,27,0.0139623188714001
49,20,20,0.0
