,ema_fast,ema_slow,end_value
0,8,22,44505.0
1,7,24,42844.5
2,9,20,42755.2
3,6,25,41377.0
4,6,27,39449.9
5,9,21,39208.0
6,4,10,39090.0
7,8,21,37661.8
8,10,20,36712.4
9,11,17,36670.0
