,ema_fast,ema_slow,annual_return
0,14,10,17.050720386216245
1,13,11,16.4917756480323
2,13,10,16.12990494160622
3,12,11,16.074508297740095
4,14,11,15.879753394580312
5,18,11,15.571631031237498
6,13,12,15.48251448569236
7,16,12,15.13867864501296
8,17,12,15.137347968010207
9,15,10,15.136377261495133
10,15,13,15.098551916378415
11,17,13,15.096310074187796
12,16,10,14.968566221967183
13,16,14,14.95644783551358
14,20,10,14.940836661601187
15,12,10,14.802132539754156
16,15,11,14.574004872887034
17,16,13,14.464617458873631
18,15,14,14.464617458873631
19,19,10,14.310045224439676
20,20,11,14.142433623065088
21,18,12,14.126412526347362
22,19,12,13.793548964512034
23,18,13,13.478310161593464
24,11,10,13.455268094631428
25,19,11,13.43372869196
26,18,10,13.34336891152347
27,18,14,13.328057040193984
28,14,12,13.172373748751
29,17,11,13.026328213778216
30,16,15,13.01959638580961
31,17,15,12.596797692489671
32,17,14,12.545979309600966
33,19,13,12.542421869612513
34,17,10,12.334565938703411
35,15,12,12.30374260070593
36,16,11,12.211574957919574
37,7,74,12.075995914432529
38,6,77,11.97902991523547
39,7,75,11.85066370516991
40,6,78,11.847600079905463
41,17,16,11.833785469321835
42,6,79,11.81699269769496
43,19,14,11.775962596175065
44,21,10,11.741471693400449
45,20,12,11.71921936239704
46,6,76,11.68410392729298
47,20,13,11.65510718486624
48,18,15,11.568702764096956
49,7,72,11.5239762533253
