,ema_fast,ema_slow,end_value
0,19,59,67633.2
1,19,58,64237.8
2,20,55,63090.0
3,21,53,63090.0
4,20,54,63090.0
5,7,35,61862.5
6,24,52,61640.0
7,23,54,60491.0
8,20,59,59527.5
9,23,53,57940.0
