,ema_fast,ema_slow,end_value
0,5,19,16665.3
1,5,18,16423.5
2,4,21,16233.2
3,5,20,14823.9
4,6,14,14452.1
5,4,27,14373.7
6,7,13,14231.0
7,8,11,14210.0
8,6,16,14208.0
9,4,20,14205.0
