,ema_fast,ema_slow,end_value
0,4,10,15736.5
1,9,23,11673.0
2,10,20,11595.2
3,9,24,11463.5
4,15,17,11217.5
5,14,18,11217.5
6,11,19,11212.9
7,9,22,10676.0
8,24,54,10452.0
9,10,21,10385.0
