,ema_fast,ema_slow,end_value
0,19,28,27029.0
1,18,27,26269.8
2,19,27,26085.0
3,18,28,25853.7
4,20,26,25640.0
5,21,25,25640.0
6,22,24,25422.1
7,19,26,24837.8
8,18,26,24728.3
9,19,25,24728.3
