,ema_fast,ema_slow,annual_return
0,11,21,5.322501659432724
1,9,24,5.319570133802702
2,11,22,5.274070954504541
3,12,21,5.079304787672946
4,10,23,5.055219341468818
5,10,24,4.992158156111207
6,8,26,4.91281932766417
7,14,17,4.8744190874310656
8,9,25,4.871237263296952
9,14,19,4.846465267984722
10,13,20,4.815988570531047
11,15,17,4.7158754549569855
12,15,16,4.667814443212857
13,12,20,4.66434653196612
14,9,26,4.653821992173706
15,15,18,4.637388289065768
16,16,17,4.637388289065768
17,13,19,4.404989756391578
18,7,28,4.369958275727162
19,11,23,4.343406772536321
20,14,18,4.323265963330856
21,8,27,4.2341970217782725
22,14,16,3.933302033414222
23,13,18,3.871941949154155
24,10,22,3.804690225889853
25,13,17,3.6292821363190537
26,10,21,3.3797279863740117
27,8,28,3.3713802544405618
28,12,19,3.3453368683312648
29,9,23,3.2605168591082254
30,7,26,3.172086639226474
31,7,30,3.1278035863492306
32,11,20,3.054883923270293
33,7,27,3.0430982902460437
34,8,25,3.007544339449366
35,7,29,2.986702715477666
36,8,24,2.6649596805917906
37,10,19,2.657797790409951
38,13,16,2.64741373386252
39,12,17,2.616729738262835
40,11,18,2.5078534282630445
41,6,34,2.467547215663637
42,7,31,2.289821445839405
43,14,15,2.243554549718968
44,13,15,2.0837402075697566
45,6,31,2.079665227826951
46,9,22,2.067064497764032
47,12,18,1.9964565003916213
48,6,33,1.912144507478184
49,6,30,1.9035162284621407
