,ema_fast,ema_slow,annual_return
0,12,10,13.337486707652552
1,11,10,12.7532985110083
2,23,21,11.777732247814072
3,24,19,11.377264467967295
4,24,20,11.274987491981706
5,21,10,11.211864175704529
6,24,13,11.210974900072213
7,13,10,11.111301035474082
8,19,11,11.059529030464162
9,23,14,11.010234389726907
10,19,14,10.98294321539788
11,24,17,10.967273827382977
12,22,21,10.966951785174064
13,23,20,10.966951785174064
14,20,19,10.907104469769791
15,22,18,10.894539025941237
16,23,18,10.816689426362595
17,17,10,10.76942236939236
18,20,11,10.718925696148046
19,21,19,10.672724818286952
20,23,19,10.664711650215123
21,22,20,10.658797826676452
22,14,10,10.611638142432408
23,22,14,10.416642374460762
24,13,11,10.392816054308504
25,21,15,10.392257328840842
26,13,12,10.367610922965769
27,14,11,10.352452359970531
28,19,12,10.339002224205482
29,24,18,10.293973443760764
30,18,10,10.27204034731826
31,22,10,10.214089095512575
32,17,11,10.167999165023694
33,22,19,10.147223192965308
34,23,13,10.108929882771776
35,24,16,9.953565113323489
36,22,17,9.937603473485868
37,21,18,9.931651241551416
38,14,12,9.827801873740109
39,12,11,9.815782236898803
40,20,15,9.8094892270008
41,23,10,9.794211834786983
42,15,10,9.778590093472008
43,24,21,9.76401732020555
44,21,14,9.753591292682817
45,16,14,9.748649173805983
46,23,22,9.72613871972216
47,21,20,9.703530905234372
48,15,13,9.64063392050602
49,24,10,9.604467672552463
