,ema_fast,ema_slow,end_value
0,3,14,18152.3
1,4,10,17007.0
2,4,13,16977.3
3,11,21,16581.7
4,4,11,16421.0
5,3,18,16060.0
6,5,11,15733.2
7,10,12,15616.3
8,3,13,15450.0
9,9,13,15427.7
