,ema_fast,ema_slow,end_value
0,17,24,11630.0
1,9,37,11386.7
2,18,23,11141.5
3,12,26,10981.0
4,9,36,10877.0
5,17,20,10847.0
6,13,25,10769.0
7,11,32,10766.0
8,11,34,10712.0
9,13,29,10691.0
