,ema_fast,ema_slow,end_value
0,15,42,24953.1
1,14,48,24925.0
2,16,40,24760.0
3,14,47,24757.2
4,14,49,23271.7
5,15,46,22608.0
6,15,45,22345.9
7,15,43,21766.4
8,15,44,20976.0
9,14,46,20976.0
