,ema_fast,ema_slow,end_value
0,4,13,18499.1
1,5,12,18333.4
2,4,14,17381.6
3,5,13,16512.1
4,5,10,16328.1
5,6,10,16300.0
6,7,12,15311.6
7,6,12,15083.0
8,5,11,14922.5
9,6,11,14818.5
