,ema_fast,ema_slow,annual_return
0,21,45,13.588754304205027
1,22,44,13.538860900004446
2,21,46,13.538860900004446
3,24,41,13.518603761193818
4,23,42,13.498550099532844
5,23,43,13.455126206944527
6,20,48,13.426303877348126
7,20,50,13.410405388129446
8,21,48,13.410405388129446
9,23,45,13.40713705344753
10,22,47,13.40713705344753
11,24,42,13.315684351124618
12,19,75,13.310507036652504
13,18,53,13.293867281824756
14,19,76,13.288732896357658
15,22,43,13.243505240422596
16,23,44,13.200544527091212
17,20,69,13.19325762160658
18,22,45,13.192683025965776
19,17,78,13.165256891188909
20,18,76,13.163529139472065
21,18,77,13.163529139472065
22,16,78,13.110872430416071
23,17,77,13.105608188150637
24,17,76,13.050359062806224
25,21,49,13.004198545831446
26,20,74,12.98156394574906
27,16,79,12.967138006831648
28,23,46,12.95003835676516
29,24,44,12.934366789284374
30,18,75,12.920931063939015
31,18,78,12.897637531240957
32,16,77,12.834900646367837
33,13,79,12.829067525744373
34,18,79,12.78129634497482
35,19,72,12.78014878346934
36,24,40,12.77830928995516
37,19,52,12.77049826566032
38,17,79,12.767432646849178
39,22,48,12.75310191096235
40,20,75,12.741655264697476
41,19,78,12.708774732707608
42,16,76,12.667196413754978
43,20,51,12.605436647149553
44,21,70,12.59934633440396
45,20,68,12.549685736662129
46,15,79,12.529851929967943
47,19,50,12.506348089857465
48,15,68,12.505348979792496
49,23,41,12.488982536813296
