,ema_fast,ema_slow,annual_return
0,11,49,14.72054313142674
1,11,48,14.234736152401434
2,22,11,13.739771074954366
3,10,52,13.729610523666636
4,15,10,13.672480881798156
5,14,10,13.553666462327774
6,13,11,13.322640202922742
7,12,49,13.26438874860828
8,8,51,13.233191257152116
9,8,53,13.216274051908648
10,8,52,13.19563798966257
11,12,48,13.168360511526028
12,12,11,13.167962069603526
13,12,50,13.118701331576323
14,12,51,13.118246944618775
15,9,47,13.091897567505551
16,9,44,13.007084456207965
17,12,46,12.994061902658824
18,9,45,12.971710450335976
19,11,50,12.971069356100925
20,10,51,12.95501732402229
21,9,46,12.89765233308212
22,9,43,12.864180893454764
23,9,49,12.844185036731062
24,11,47,12.8010186974239
25,13,46,12.78044597192292
26,24,10,12.77964954916228
27,14,38,12.72116259382075
28,18,32,12.7144923204546
29,14,11,12.670444511122684
30,12,52,12.61982616635006
31,10,42,12.608599060949008
32,15,37,12.60412037259421
33,23,10,12.560157172625264
34,10,43,12.54351561562483
35,7,53,12.478690953110402
36,20,10,12.464023956262812
37,12,47,12.462676925122466
38,8,50,12.442550540836772
39,13,10,12.37279339948462
40,11,52,12.345724528135785
41,9,48,12.345397807495113
42,17,34,12.32536211813064
43,8,48,12.296740642502916
44,10,49,12.289685898185748
45,12,42,12.285663251928217
46,10,41,12.265088810796422
47,21,12,12.249629027480982
48,23,11,12.2476581233072
49,14,40,12.218959680098957
