,ema_fast,ema_slow,annual_return
0,16,13,11.686038567636874
1,24,11,11.495954322001008
2,22,12,11.442750696703854
3,24,13,11.322211550837851
4,24,10,11.248209406380669
5,15,14,11.183249406156538
6,21,12,10.859366490843636
7,20,10,10.84621996831094
8,15,10,10.716201027501503
9,23,11,10.685347074802923
10,19,11,10.676527896540652
11,16,53,10.61340072202928
12,18,47,10.574856651136278
13,18,11,10.504498271134992
14,19,46,10.46942261753924
15,22,11,10.45664545320308
16,14,11,10.428177753489129
17,15,53,10.39279857906346
18,24,38,10.35981682408726
19,19,10,10.346490888685713
20,18,14,10.288769224284565
21,21,43,10.257883737653437
22,19,14,10.17898549704278
23,20,44,10.150627420110323
24,16,24,10.142041922686506
25,18,12,10.136210699650157
26,15,12,10.1279028993199
27,22,14,10.127383361747862
28,18,48,10.118604847416924
29,18,15,10.10946540066693
30,17,12,10.102746508640497
31,16,11,10.028520862962562
32,23,14,10.01674820123435
33,22,41,9.985467536148205
34,14,13,9.974847578729769
35,24,12,9.97420959678717
36,24,37,9.957568689738654
37,21,42,9.956008895356009
38,21,41,9.956008895356009
39,13,12,9.952662640338204
40,15,55,9.94086729569072
41,18,46,9.912503394901549
42,19,45,9.908789915164466
43,17,49,9.898374046829309
44,16,52,9.890433665095806
45,16,51,9.877653855092335
46,17,51,9.873717870144048
47,20,43,9.836251681065178
48,21,10,9.833374399578204
49,19,13,9.829458203612829
