,ema_fast,ema_slow,annual_return
0,7,22,16.05098606678828
1,10,18,15.95070691415476
2,10,17,15.25675499983898
3,8,21,15.249125780915184
4,9,20,15.086051329488775
5,7,23,15.055787348784476
6,11,17,14.904013561305158
7,10,19,14.886074393639404
8,7,21,14.687450631802635
9,7,20,14.676734109645167
10,9,19,14.670282818563344
11,11,16,14.602824546117684
12,8,22,14.553782890072084
13,12,16,14.522093897463284
14,13,18,14.501699255847551
15,11,18,14.494597602970169
16,12,15,14.313484881295157
17,11,19,14.22580878791819
18,13,14,14.218887626503582
19,13,19,14.203860999479549
20,11,15,14.188327485953476
21,12,14,14.188327485953476
22,6,26,14.128294104870086
23,14,17,14.075307212748491
24,12,20,14.057882218844298
25,12,19,13.881502714519575
26,12,13,13.844888198907393
27,14,15,13.745471863445069
28,7,24,13.718565410909338
29,11,14,13.705444525138692
30,6,23,13.679629688441205
31,8,18,13.625943924740058
32,13,15,13.594365733753246
33,15,16,13.552144562952536
34,10,15,13.53715346659022
35,12,17,13.535439401644272
36,8,20,13.469638141881996
37,14,18,13.39409129630948
38,16,18,13.38118017559244
39,8,19,13.360301186668142
40,5,10,13.341819418845615
41,9,17,13.061007674482674
42,14,16,13.060911228084809
43,13,16,13.057400579902254
44,9,16,12.93677978500584
45,15,17,12.836750127904034
46,8,16,12.78471371454583
47,11,12,12.76090626242272
48,10,12,12.730629469260894
49,9,13,12.702793917595589
