,ema_fast,ema_slow,end_value
0,24,59,20268.0
1,24,56,19244.7
2,24,57,18929.5
3,24,58,18910.0
4,23,59,18910.0
5,23,58,18895.3
6,22,59,18602.0
7,24,55,18215.1
8,23,57,18215.1
9,12,16,16122.7
