,ema_fast,ema_slow,annual_return
0,22,18,12.25959945784186
1,21,19,12.25959945784186
2,24,17,11.607062511070628
3,22,21,11.564084461930738
4,24,19,11.564084461930738
5,23,19,11.13054043539293
6,22,20,11.10451237676889
7,23,18,11.024664978898734
8,24,18,10.981206186519628
9,23,20,10.760241779187089
10,23,22,10.620572284863464
11,24,21,10.620572284863464
12,23,17,10.570736901951673
13,21,20,10.558020404078627
14,24,16,10.519201457848665
15,22,19,10.27361709200286
16,24,20,10.095726512305031
17,23,21,10.095726512305031
18,24,22,9.943505857831504
19,22,15,9.382644180685231
20,19,17,9.306570234212591
21,20,16,9.110604291247606
22,21,15,8.940417123000497
23,24,13,8.851604924334735
24,21,16,8.759536475252887
25,20,19,8.58437665891767
26,21,18,8.58437665891767
27,23,14,8.548735003178836
28,20,17,8.366626590862762
29,18,17,8.28246734388325
30,19,18,8.277798094756031
31,24,23,8.262702477678499
32,22,14,8.100867048790272
33,19,16,8.049975575867256
34,18,16,7.888122903835767
35,22,17,7.608395783483577
36,20,15,7.597095097405648
37,24,15,7.405513788234483
38,20,18,7.380631988779593
39,23,16,7.330577926844501
40,24,14,7.222838128898116
41,21,17,7.181536307426256
42,23,13,6.903075870140106
43,23,15,6.842761061719018
44,21,14,6.8065210208903935
45,22,16,6.620002397251236
46,19,15,6.402361604240799
47,20,14,6.224070606253106
48,24,11,6.197661006311224
49,22,13,5.9877812625547815
